No.	NAME	MW	AMW	Sp	Mv	Mp	Mi	GD	nTA	nBM	RBN	RBF	nDB	nTB	nN	nO	nS	nCL	nBR	nI	nHM	nHet	nX	C%	N%	O%	X%	nCsp3	nCsp2	nCsp	Fsp3	max_conj_path	nStructures	totalcharge
2123	50088622	586.79	6.9034	54.9664	0.6102	0.6467	1.1242	0.052	4	20	14	0.1573	2	0	2	6	0	0	0	0	0	8	0	41.1765	2.3529	7.0588	0	14	21	0	0.4	16	1	0
2124	50088623	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2125	50088624	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2126	50088626	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2127	50088616	531.7	6.9961	49.4379	0.6157	0.6505	1.1214	0.0567	5	20	14	0.1772	2	0	1	6	0	0	0	0	0	7	0	42.1053	1.3158	7.8947	0	11	21	0	0.3438	16	1	0
2128	50088628	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2129	50088629	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2130	50088662	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2131	50088617	545.73	6.908	51.1993	0.6116	0.6481	1.1221	0.0551	5	20	15	0.1829	2	0	1	6	0	0	0	0	0	7	0	41.7722	1.2658	7.5949	0	12	21	0	0.3636	16	1	0
2132	10620	250.38	6.2595	24.5344	0.5685	0.6134	1.1392	0.1176	6	7	5	0.125	1	0	2	2	0	0	0	0	0	4	0	35	5	5	0	7	7	0	0.5	6	1	0
2133	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
2134	50088663	489.61	7.3076	44.1537	0.63	0.659	1.1191	0.0619	5	20	11	0.1571	2	0	1	6	0	0	0	0	0	7	0	43.2836	1.4925	8.9552	0	8	21	0	0.2759	16	1	0
2135	50088664	503.64	7.1949	45.9151	0.6248	0.6559	1.12	0.0601	5	20	12	0.1644	2	0	1	6	0	0	0	0	0	7	0	42.8571	1.4286	8.5714	0	9	21	0	0.3	16	1	0
2136	50088665	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2137	50088585	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2138	50088586	544.7	7.1671	49.6822	0.6222	0.6537	1.1225	0.0564	4	20	11	0.1375	2	0	2	6	0	0	0	0	0	8	0	42.1053	2.6316	7.8947	0	11	21	0	0.3438	16	1	0
2139	50088587	468.6	7.1	42.1594	0.6096	0.6388	1.1285	0.066	5	14	9	0.1304	2	0	2	6	0	0	0	0	0	8	0	39.3939	3.0303	9.0909	0	11	15	0	0.4231	16	1	0
2140	50088588	503.64	7.1949	45.9151	0.6248	0.6559	1.12	0.0601	5	20	12	0.1644	2	0	1	6	0	0	0	0	0	7	0	42.8571	1.4286	8.5714	0	9	21	0	0.3	16	1	0
2141	50088589	517.67	7.0914	47.6765	0.6201	0.6531	1.1207	0.0583	5	20	13	0.1711	2	0	1	6	0	0	0	0	0	7	0	42.4658	1.3699	8.2192	0	10	21	0	0.3226	16	1	0
2142	50088590	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2143	50088591	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2144	50088592	558.73	7.0725	51.4436	0.6179	0.6512	1.1231	0.0549	4	20	12	0.1446	2	0	2	6	0	0	0	0	0	8	0	41.7722	2.5316	7.5949	0	12	21	0	0.3636	16	1	0
2145	50088593	482.63	6.9946	43.9208	0.6052	0.6365	1.1289	0.0639	5	14	10	0.1389	2	0	2	6	0	0	0	0	0	8	0	39.1304	2.8986	8.6957	0	12	15	0	0.4444	16	1	0
2146	50088594	531.7	6.9961	49.4379	0.6157	0.6505	1.1214	0.0567	5	20	14	0.1772	2	0	1	6	0	0	0	0	0	7	0	42.1053	1.3158	7.8947	0	11	21	0	0.3438	16	1	0
2147	50088668	545.73	6.908	51.1993	0.6116	0.6481	1.1221	0.0551	5	20	15	0.1829	2	0	1	6	0	0	0	0	0	7	0	41.7722	1.2658	7.5949	0	12	21	0	0.3636	16	1	0
2148	50088684	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2149	50088685	575.76	6.9369	53.4152	0.6092	0.6436	1.1237	0.0523	6	20	16	0.186	2	0	1	7	0	0	0	0	0	8	0	40.9639	1.2048	8.4337	0	13	21	0	0.3824	16	1	0
2150	50088780	586.79	6.9034	54.9664	0.6102	0.6467	1.1242	0.052	4	20	14	0.1573	2	0	2	6	0	0	0	0	0	8	0	41.1765	2.3529	7.0588	0	14	21	0	0.4	16	1	0
2151	50088781	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2152	50088782	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2153	50088783	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2154	50088784	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2155	50088785	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2156	50088786	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2157	50088787	475.58	7.4309	42.3923	0.6357	0.6624	1.1182	0.0639	5	20	10	0.1493	2	0	1	6	0	0	0	0	0	7	0	43.75	1.5625	9.375	0	7	21	0	0.25	16	1	0
2158	50088788	489.61	7.3076	44.1537	0.63	0.659	1.1191	0.0619	5	20	11	0.1571	2	0	1	6	0	0	0	0	0	7	0	43.2836	1.4925	8.9552	0	8	21	0	0.2759	16	1	0
2159	50088789	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2160	50088790	530.67	7.2695	47.9208	0.6269	0.6564	1.1219	0.058	4	20	10	0.1299	2	0	2	6	0	0	0	0	0	8	0	42.4658	2.7397	8.2192	0	10	21	0	0.3226	16	1	0
2161	50088595	454.57	7.2154	40.398	0.6144	0.6412	1.128	0.0682	5	14	8	0.1212	2	0	2	6	0	0	0	0	0	8	0	39.6825	3.1746	9.5238	0	10	15	0	0.4	16	1	0
2162	50088596	489.61	7.3076	44.1537	0.63	0.659	1.1191	0.0619	5	20	11	0.1571	2	0	1	6	0	0	0	0	0	7	0	43.2836	1.4925	8.9552	0	8	21	0	0.2759	16	1	0
2163	50088597	503.64	7.1949	45.9151	0.6248	0.6559	1.12	0.0601	5	20	12	0.1644	2	0	1	6	0	0	0	0	0	7	0	42.8571	1.4286	8.5714	0	9	21	0	0.3	16	1	0
2164	50088598	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2165	50088599	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2166	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
2167	50179320	405.58	8.6294	34.8582	0.6887	0.7417	1.1035	0.0847	1	19	4	0.0784	2	0	3	1	2	0	0	0	2	6	0	46.8085	6.383	2.1277	0	4	18	0	0.1818	9	1	0
2168	50179308	383.51	7.9898	32.8809	0.6487	0.685	1.1204	0.0883	1	13	3	0.0577	2	0	3	3	1	0	0	0	1	7	0	41.6667	6.25	6.25	0	8	12	0	0.4	9	1	0
2169	50179333	265.37	8.0415	22.1422	0.6316	0.671	1.1311	0.1307	4	7	1	0.0286	2	0	3	2	1	0	0	0	1	6	0	36.3636	9.0909	6.0606	0	6	6	0	0.5	9	1	0
2170	50179330	417.52	8.5208	35.1195	0.6859	0.7167	1.1095	0.0782	2	20	4	0.0755	3	0	3	3	1	0	0	0	1	7	0	46.9388	6.1224	6.1224	0	4	19	0	0.1739	9	1	0
2171	50179327	389.51	8.2874	33.665	0.6786	0.7163	1.1097	0.0847	1	19	4	0.0784	2	0	3	2	1	0	0	0	1	6	0	46.8085	6.383	4.2553	0	4	18	0	0.1818	9	1	0
2172	50088600	544.7	7.1671	49.6822	0.6222	0.6537	1.1225	0.0564	4	20	11	0.1375	2	0	2	6	0	0	0	0	0	8	0	42.1053	2.6316	7.8947	0	11	21	0	0.3438	16	1	0
2173	50088601	468.6	7.1	42.1594	0.6096	0.6388	1.1285	0.066	5	14	9	0.1304	2	0	2	6	0	0	0	0	0	8	0	39.3939	3.0303	9.0909	0	11	15	0	0.4231	16	1	0
2174	50088602	503.64	7.1949	45.9151	0.6248	0.6559	1.12	0.0601	5	20	12	0.1644	2	0	1	6	0	0	0	0	0	7	0	42.8571	1.4286	8.5714	0	9	21	0	0.3	16	1	0
2175	50088603	517.67	7.0914	47.6765	0.6201	0.6531	1.1207	0.0583	5	20	13	0.1711	2	0	1	6	0	0	0	0	0	7	0	42.4658	1.3699	8.2192	0	10	21	0	0.3226	16	1	0
2176	50088604	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2177	50088605	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2178	50088611	558.73	7.0725	51.4436	0.6179	0.6512	1.1231	0.0549	4	20	12	0.1446	2	0	2	6	0	0	0	0	0	8	0	41.7722	2.5316	7.5949	0	12	21	0	0.3636	16	1	0
2179	50088613	482.63	6.9946	43.9208	0.6052	0.6365	1.1289	0.0639	5	14	10	0.1389	2	0	2	6	0	0	0	0	0	8	0	39.1304	2.8986	8.6957	0	12	15	0	0.4444	16	1	0
2180	50088616	531.7	6.9961	49.4379	0.6157	0.6505	1.1214	0.0567	5	20	14	0.1772	2	0	1	6	0	0	0	0	0	7	0	42.1053	1.3158	7.8947	0	11	21	0	0.3438	16	1	0
2181	50088617	545.73	6.908	51.1993	0.6116	0.6481	1.1221	0.0551	5	20	15	0.1829	2	0	1	6	0	0	0	0	0	7	0	41.7722	1.2658	7.5949	0	12	21	0	0.3636	16	1	0
2182	50088618	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2183	50088620	575.76	6.9369	53.4152	0.6092	0.6436	1.1237	0.0523	6	20	16	0.186	2	0	1	7	0	0	0	0	0	8	0	40.9639	1.2048	8.4337	0	13	21	0	0.3824	16	1	0
2184	50088622	586.79	6.9034	54.9664	0.6102	0.6467	1.1242	0.052	4	20	14	0.1573	2	0	2	6	0	0	0	0	0	8	0	41.1765	2.3529	7.0588	0	14	21	0	0.4	16	1	0
2185	50088623	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2186	50088624	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2187	50088626	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2188	50088628	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2189	50088629	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2190	50088662	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2191	8960	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.082	3	13	6	0.1	1	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	11	13	0	0.4583	8	1	0
2192	50088663	489.61	7.3076	44.1537	0.63	0.659	1.1191	0.0619	5	20	11	0.1571	2	0	1	6	0	0	0	0	0	7	0	43.2836	1.4925	8.9552	0	8	21	0	0.2759	16	1	0
2193	50088664	503.64	7.1949	45.9151	0.6248	0.6559	1.12	0.0601	5	20	12	0.1644	2	0	1	6	0	0	0	0	0	7	0	42.8571	1.4286	8.5714	0	9	21	0	0.3	16	1	0
2194	50088665	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2195	50088668	545.73	6.908	51.1993	0.6116	0.6481	1.1221	0.0551	5	20	15	0.1829	2	0	1	6	0	0	0	0	0	7	0	41.7722	1.2658	7.5949	0	12	21	0	0.3636	16	1	0
2196	50088684	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2197	50088685	575.76	6.9369	53.4152	0.6092	0.6436	1.1237	0.0523	6	20	16	0.186	2	0	1	7	0	0	0	0	0	8	0	40.9639	1.2048	8.4337	0	13	21	0	0.3824	16	1	0
2198	50088780	586.79	6.9034	54.9664	0.6102	0.6467	1.1242	0.052	4	20	14	0.1573	2	0	2	6	0	0	0	0	0	8	0	41.1765	2.3529	7.0588	0	14	21	0	0.4	16	1	0
2199	50088781	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2200	50088782	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2201	50088783	519.64	7.3189	46.3696	0.6261	0.6531	1.1212	0.0583	6	20	12	0.1622	2	0	1	7	0	0	0	0	0	8	0	42.2535	1.4085	9.8592	0	9	21	0	0.3	16	1	0
2202	50088784	533.67	7.2118	48.131	0.6214	0.6504	1.1219	0.0567	6	20	13	0.1688	2	0	1	7	0	0	0	0	0	8	0	41.8919	1.3514	9.4595	0	10	21	0	0.3226	16	1	0
2203	50088785	547.7	7.113	49.8924	0.617	0.648	1.1226	0.0551	6	20	14	0.175	2	0	1	7	0	0	0	0	0	8	0	41.5584	1.2987	9.0909	0	11	21	0	0.3438	16	1	0
2204	50088786	561.73	7.0216	51.6538	0.6129	0.6457	1.1232	0.0537	6	20	15	0.1807	2	0	1	7	0	0	0	0	0	8	0	41.25	1.25	8.75	0	12	21	0	0.3636	16	1	0
2205	50088787	475.58	7.4309	42.3923	0.6357	0.6624	1.1182	0.0639	5	20	10	0.1493	2	0	1	6	0	0	0	0	0	7	0	43.75	1.5625	9.375	0	7	21	0	0.25	16	1	0
2206	50088788	489.61	7.3076	44.1537	0.63	0.659	1.1191	0.0619	5	20	11	0.1571	2	0	1	6	0	0	0	0	0	7	0	43.2836	1.4925	8.9552	0	8	21	0	0.2759	16	1	0
2207	50088789	505.61	7.4354	44.6082	0.6313	0.656	1.1205	0.0601	6	20	11	0.1549	2	0	1	7	0	0	0	0	0	8	0	42.6471	1.4706	10.2941	0	8	21	0	0.2759	16	1	0
2208	50088790	530.67	7.2695	47.9208	0.6269	0.6564	1.1219	0.058	4	20	10	0.1299	2	0	2	6	0	0	0	0	0	8	0	42.4658	2.7397	8.2192	0	10	21	0	0.3226	16	1	0
2209	50194093	227.29	7.5763	20.2786	0.6471	0.676	1.126	0.1397	2	9	1	0.0313	3	0	3	1	0	0	0	0	0	4	0	43.3333	10	3.3333	0	4	9	0	0.3077	12	1	0
2210	50194092	241.37	6.5235	24.1083	0.6021	0.6516	1.1302	0.1307	1	8	3	0.0769	2	0	3	0	0	0	0	0	0	3	0	40.5405	8.1081	0	0	7	8	0	0.4667	10	1	0
2211	50194096	185.25	7.41	17.0627	0.6469	0.6825	1.1262	0.1758	1	8	0	0	2	0	3	0	0	0	0	0	0	3	0	44	12	0	0	3	8	0	0.2727	10	1	0
2212	50194098	535.57	7.7619	47.4096	0.64	0.6871	1.126	0.0631	2	16	8	0.1081	4	0	6	0	0	2	0	0	2	8	2	42.029	8.6957	0	2.8986	13	16	0	0.4483	10	1	0
2213	50194101	536.84	6.391	54.5008	0.5969	0.6488	1.1295	0.0577	0	16	9	0.1011	4	0	6	0	0	0	0	0	0	6	0	40.4762	7.1429	0	0	18	16	0	0.5294	10	1	0
2214	50194097	480.72	6.6767	47.4552	0.6115	0.6591	1.128	0.0651	0	16	9	0.1169	4	0	6	0	0	0	0	0	0	6	0	41.6667	8.3333	0	0	14	16	0	0.4667	10	1	0
2215	50194103	466.69	6.7636	45.6938	0.616	0.6622	1.1276	0.0672	0	16	8	0.1081	4	0	6	0	0	0	0	0	0	6	0	42.029	8.6957	0	0	13	16	0	0.4483	10	1	0
2216	50194099	522.81	6.4544	52.7394	0.6001	0.6511	1.1292	0.0594	0	16	8	0.093	4	0	6	0	0	0	0	0	0	6	0	40.7407	7.4074	0	0	17	16	0	0.5152	10	1	0
2217	10404	287.39	6.8426	26.9832	0.6056	0.6425	1.1257	0.1143	3	7	1	0.0222	1	0	1	3	0	0	0	0	0	4	0	40.4762	2.381	7.1429	0	9	8	0	0.5294	6	1	0
2218	50194104	494.75	6.5967	49.2166	0.6074	0.6562	1.1284	0.0631	0	16	8	0.1	4	0	6	0	0	0	0	0	0	6	0	41.3333	8	0	0	15	16	0	0.4839	10	1	0
2219	50194105	508.78	6.5228	50.978	0.6036	0.6536	1.1288	0.0612	0	16	9	0.1084	4	0	6	0	0	0	0	0	0	6	0	41.0256	7.6923	0	0	16	16	0	0.5	10	1	0
2220	50194106	564.9	6.2767	58.0236	0.591	0.6447	1.1301	0.0546	0	16	9	0.0947	4	0	6	0	0	0	0	0	0	6	0	40	6.6667	0	0	20	16	0	0.5556	10	1	0
2221	50194102	275.81	7.4543	24.9662	0.6245	0.6748	1.1287	0.1228	2	8	3	0.0769	2	0	3	0	0	1	0	0	1	4	1	40.5405	8.1081	0	2.7027	7	8	0	0.4667	10	1	0
2222	50194100	227.34	6.6865	22.3469	0.6103	0.6573	1.1294	0.1397	1	8	0	0	2	0	3	0	0	0	0	0	0	3	0	41.1765	8.8235	0	0	6	8	0	0.4286	10	1	0
2223	50194095	550.87	6.3318	56.2622	0.5938	0.6467	1.1298	0.0561	0	16	8	0.087	4	0	6	0	0	0	0	0	0	6	0	40.2299	6.8966	0	0	19	16	0	0.5429	10	1	0
2224	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
2225	8962	464.71	6.5452	47.2052	0.6129	0.6649	1.1216	0.0672	0	22	8	0.1053	0	0	4	0	0	0	0	0	0	4	0	43.662	5.6338	0	0	13	18	0	0.4194	10	1	0
2226	10478	422.62	6.8165	41.921	0.628	0.6761	1.1192	0.0746	0	22	5	0.0746	0	0	4	0	0	0	0	0	0	4	0	45.1613	6.4516	0	0	10	18	0	0.3571	10	1	0
2227	8961	198.29	6.8376	19.5798	0.6277	0.6752	1.1203	0.1619	1	11	0	0	0	0	2	0	0	0	0	0	0	2	0	44.8276	6.8966	0	0	4	9	0	0.3077	10	1	0
2228	10480	450.68	6.6276	45.4438	0.6175	0.6683	1.1209	0.0695	0	22	7	0.0959	0	0	4	0	0	0	0	0	0	4	0	44.1176	5.8824	0	0	12	18	0	0.4	10	1	0
2229	10469	520.83	6.2751	54.2508	0.5979	0.6536	1.1241	0.0594	0	22	12	0.1364	0	0	4	0	0	0	0	0	0	4	0	42.1687	4.8193	0	0	17	18	0	0.4857	10	1	0
2230	10470	534.86	6.2193	56.0122	0.5947	0.6513	1.1246	0.0577	0	22	13	0.1429	0	0	4	0	0	0	0	0	0	4	0	41.8605	4.6512	0	0	18	18	0	0.5	10	1	0
2231	10479	436.65	6.7177	43.6824	0.6225	0.672	1.1201	0.072	0	22	6	0.0857	0	0	4	0	0	0	0	0	0	4	0	44.6154	6.1538	0	0	11	18	0	0.3793	10	1	0
2232	50022775	223.33	6.3809	21.3923	0.57	0.6112	1.1413	0.1333	6	7	3	0.0857	1	0	2	2	0	0	0	0	0	4	0	34.2857	5.7143	5.7143	0	5	7	0	0.4167	6	1	1
2233	50188014	401.55	6.9233	37.0062	0.6021	0.638	1.1413	0.0788	2	12	6	0.0984	0	0	3	1	0	0	0	0	0	6	2	39.6552	5.1724	1.7241	3.4483	11	12	0	0.4783	6	1	0
2234	50188010	517.45	8.6242	40.8073	0.644	0.6801	1.1292	0.0682	5	18	7	0.1111	0	0	2	2	0	0	1	0	1	7	3	43.3333	3.3333	3.3333	5	8	18	0	0.3077	6	1	0
2235	50093240	387.94	7.3196	35.1253	0.6197	0.6627	1.122	0.0798	4	14	7	0.1296	2	0	1	3	0	1	0	0	1	5	1	41.5094	1.8868	5.6604	1.8868	7	15	0	0.3182	10	2	0
2236	50093239	401.97	7.178	36.8867	0.6137	0.6587	1.1229	0.0767	4	14	8	0.1404	2	0	1	3	0	1	0	0	1	5	1	41.0714	1.7857	5.3571	1.7857	8	15	0	0.3478	10	2	0
2237	50093236	365.51	6.7687	35.2674	0.6114	0.6531	1.1208	0.0826	4	14	8	0.1429	2	0	1	3	0	0	0	0	0	4	0	42.5926	1.8519	5.5556	0	8	15	0	0.3478	10	1	0
2238	50093084	401.97	7.178	36.8867	0.6137	0.6587	1.1229	0.0767	3	14	9	0.1579	2	0	1	3	0	1	0	0	1	5	1	41.0714	1.7857	5.3571	1.7857	8	15	0	0.3478	10	2	0
2239	50093241	379.54	6.6586	37.0288	0.606	0.6496	1.1217	0.0794	4	14	9	0.1525	2	0	1	3	0	0	0	0	0	4	0	42.1053	1.7544	5.2632	0	9	15	0	0.375	10	1	0
2240	50093242	441.01	7.3502	39.8924	0.6232	0.6649	1.123	0.0688	5	15	9	0.1475	2	1	2	3	0	1	0	0	1	6	1	41.6667	3.3333	5	1.6667	9	15	1	0.36	10	2	0
2241	50093243	450.44	7.6346	39.506	0.6224	0.6696	1.1228	0.0713	5	14	9	0.15	2	0	1	3	0	2	0	0	2	6	2	40.678	1.6949	5.0847	3.3898	9	15	0	0.375	10	2	0
2242	50093244	441.01	7.3502	39.8924	0.6232	0.6649	1.123	0.0688	5	15	9	0.1475	2	1	2	3	0	1	0	0	1	6	1	41.6667	3.3333	5	1.6667	9	15	1	0.36	10	2	0
2243	50093245	430.03	6.936	40.4095	0.6036	0.6518	1.1244	0.0713	4	14	10	0.1587	2	0	1	3	0	1	0	0	1	5	1	40.3226	1.6129	4.8387	1.6129	10	15	0	0.4	10	2	0
2244	50093085	393.57	6.5595	38.7902	0.6011	0.6465	1.1226	0.0764	4	14	10	0.1613	2	0	1	3	0	0	0	0	0	4	0	41.6667	1.6667	5	0	10	15	0	0.4	10	1	0
2245	50093237	444.06	6.8317	42.1709	0.5992	0.6488	1.1251	0.0688	4	14	11	0.1667	2	0	1	3	0	1	0	0	1	5	1	40	1.5385	4.6154	1.5385	11	15	0	0.4231	10	2	0
2246	50093338	373.91	7.4782	33.3639	0.6263	0.6673	1.1211	0.0831	3	14	7	0.1373	2	0	1	3	0	1	0	0	1	5	1	42	2	6	2	6	15	0	0.2857	10	2	0
2247	50093247	385.49	7.4133	35.7446	0.6531	0.6874	1.1095	0.0788	2	20	7	0.1273	2	0	1	3	0	0	0	0	0	4	0	48.0769	1.9231	5.7692	0	4	21	0	0.16	10	1	0
2248	50093248	446.96	8.1265	38.6082	0.6693	0.702	1.1116	0.0685	3	21	7	0.1228	2	1	2	3	0	1	0	0	1	6	1	47.2727	3.6364	5.4545	1.8182	4	21	1	0.1538	10	2	0
2249	50093249	451.98	7.7928	39.5798	0.6475	0.6824	1.1151	0.0685	3	20	8	0.1333	2	0	1	4	0	1	0	0	1	6	1	44.8276	1.7241	6.8966	1.7241	5	21	0	0.1923	10	2	0
2250	50093250	456.39	8.4517	38.2218	0.6693	0.7078	1.1111	0.071	3	20	7	0.125	2	0	1	3	0	2	0	0	2	6	2	46.2963	1.8519	5.5556	3.7037	4	21	0	0.16	10	2	0
2251	50093294	309.39	7.3664	28.2218	0.6406	0.6719	1.1158	0.0988	3	14	5	0.1136	2	0	1	3	0	0	0	0	0	4	0	45.2381	2.381	7.1429	0	4	15	0	0.2105	10	1	0
2252	50093339	337.45	7.0302	31.7446	0.6242	0.6613	1.1186	0.09	3	14	7	0.14	2	0	1	3	0	0	0	0	0	4	0	43.75	2.0833	6.25	0	6	15	0	0.2857	10	1	0
