No.	NAME	AAC	IDDE	IDMT	IVDE	Ges	rGes	S0K	Uindex	Xindex	Yindex	BertzCT	IC1	IC2	IC3	IC5	CIC1	CIC2	CIC4	BIC0	BIC2	BIC3	BIC4
2200	50088782	1.4551	4.6819	53496.7149	1.433	36	0.9474	195.4212	68.295	0.2346	0.3604	1265.1757	3.4438	4.8247	5.2935	5.6283	2.7059	1.325	0.7223	0.227	0.7528	0.8259	0.8468
2201	50088783	1.4551	4.6819	55481.852	1.433	36	0.9474	195.4212	68.4491	0.2264	0.3401	1265.1757	3.4438	4.8247	5.2935	5.6283	2.7059	1.325	0.7223	0.227	0.7528	0.8259	0.8468
2202	50088784	1.4425	5.1316	59507.0957	1.4196	37	0.9487	202.1307	71.2134	0.227	0.3426	1281.6704	3.425	4.857	5.3609	5.6822	2.7845	1.3524	0.7201	0.2233	0.7519	0.8299	0.8498
2203	50088785	1.4304	5.0031	68136.8502	1.406	38	0.95	208.8771	74.3151	0.2132	0.3109	1298.1844	3.3808	4.8112	5.3734	5.7341	2.886	1.4556	0.718	0.2198	0.7393	0.8257	0.8526
2204	50088786	1.4188	5.144	72854.7263	1.3924	39	0.9512	215.6596	77.194	0.2136	0.3128	1314.7179	3.3642	4.846	5.437	5.7842	2.9577	1.476	0.7161	0.2165	0.7393	0.8295	0.8553
2205	50088787	1.4532	4.8436	38517.2964	1.4043	32	0.9143	173.5249	59.8278	0.2596	0.4228	1183.6719	3.3016	4.5623	5.0931	5.4841	2.6984	1.4377	0.7388	0.2312	0.7259	0.8103	0.837
2206	50088788	1.4397	4.7045	41710.0385	1.3893	34	0.9444	182.1173	62.4331	0.2593	0.4235	1199.9986	3.2888	4.6032	5.17	5.5434	2.7773	1.4629	0.7356	0.2271	0.7261	0.8155	0.8408
2207	50088789	1.4682	5.1554	45943.9057	1.4462	36	0.973	190.7498	65.2351	0.2544	0.4102	1264.7	3.2771	4.5425	5.0797	5.6496	2.8104	1.545	0.7908	0.2309	0.7145	0.799	0.8331
2208	50088790	1.4766	4.9264	56478.7682	1.3095	35	0.8974	198.1307	62.0302	0.2095	0.3266	1293.9995	3.2407	4.4573	5.0763	5.5287	2.9492	1.7326	0.8566	0.2286	0.69	0.7859	0.8257
2209	50194093	1.5413	3.7345	3215.4167	1.3793	17	1	69.4869	23.4283	0.4617	1.0135	534.8678	3.3559	4.2151	4.4817	4.5484	1.551	0.6918	0.3585	0.2937	0.8032	0.854	0.8667
2210	50194092	1.3157	4.0588	4112.8413	1.135	15	0.8333	68.3038	25.5393	0.4282	0.872	491.8681	3.0646	4.2293	4.7026	4.7566	2.1448	0.9801	0.4528	0.241	0.7747	0.8614	0.8713
2211	50194096	1.4094	3.2359	1680.0765	1.2638	13	0.9286	51.303	18.0233	0.5025	1.1389	423.8136	3.3835	4.0039	4.3239	4.4039	1.2604	0.64	0.24	0.2819	0.8008	0.8648	0.8808
2212	50194098	1.4942	4.1284	49546.3745	1.1808	19	0.5135	156.7498	51.6726	0.18	0.2708	1188.9712	3.2552	4.2017	4.6953	4.7752	2.8534	1.9068	1.3333	0.2337	0.6573	0.7345	0.747
2213	50194101	1.2888	4.2219	63397.914	0.8113	20	0.5	172.8771	57.9589	0.1743	0.2604	1166.8767	2.855	3.8739	4.6897	4.9637	3.5373	2.5184	1.4286	0.1944	0.5844	0.7074	0.7488
2214	50194097	1.325	4.0588	47035.1925	0.8524	18	0.5	150.1173	49.733	0.1748	0.2577	1105.6635	3.0226	4.0033	4.6144	4.781	3.1473	2.1667	1.3889	0.2057	0.6213	0.7162	0.7421
2215	50194103	1.3351	4.0436	41902.6026	0.8631	18	0.5143	145.5249	47.6749	0.1816	0.2725	1091.4172	3.067	4.0497	4.6374	4.7752	3.0415	2.0588	1.3333	0.2089	0.6335	0.7255	0.747
2216	50194099	1.2972	4.2085	57001.7289	0.8213	19	0.4872	164.1307	55.7377	0.1808	0.275	1152.539	2.8951	3.9236	4.7199	4.9571	3.4448	2.4163	1.3827	0.197	0.5958	0.7168	0.7528
2217	10404	1.4285	4.1066	5777.7239	1.6482	21	1	92.2387	27.5863	0.4109	0.9331	601.1565	3.3923	4.7849	4.9754	4.9754	2	0.6074	0.4169	0.2544	0.8522	0.8861	0.8861
2218	50194104	1.3153	3.5878	49169.2671	0.8419	18	0.4865	152.7498	51.6285	0.1808	0.2733	1121.9325	2.979	4.018	4.742	4.8688	3.2498	2.2108	1.36	0.2026	0.6189	0.7305	0.75
2219	50194105	1.3061	3.6163	54918.9623	0.8315	19	0.5	161.4212	53.7684	0.1742	0.2586	1136.2243	2.9364	3.9721	4.7213	4.8751	3.349	2.3133	1.4103	0.1997	0.6074	0.722	0.7455
2220	50194106	1.2729	4.2971	73204.6435	0.7919	21	0.5	184.4773	62.2795	0.1733	0.26	1197.6215	2.7787	3.774	4.6474	5.0474	3.7131	2.7178	1.4444	0.1896	0.5621	0.6922	0.7517
2221	50194102	1.4685	3.9321	4889.3395	1.3235	19	1	80.7106	27.6002	0.4218	0.8512	537.5939	3.24	4.3711	4.7566	4.7566	1.9694	0.8384	0.4528	0.269	0.8006	0.8713	0.8713
2222	50194100	1.3361	3.6169	3243.436	1.1661	17	1	69.4869	23.5266	0.4505	0.9526	465.859	3.1163	3.911	4.5581	4.7345	1.9712	1.1765	0.3529	0.2494	0.73	0.8508	0.8837
2223	50194095	1.2807	4.2844	66106.7557	0.8015	20	0.4878	175.6596	59.9795	0.1796	0.2742	1183.2376	2.8162	3.8238	4.6808	5.0406	3.6267	2.6191	1.4023	0.1919	0.5731	0.7015	0.7554
2224	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
2225	8962	1.2526	3.4721	38885.6933	0.8631	18	0.5143	145.5249	47.4381	0.1964	0.3099	1112.2174	3.1094	3.9906	4.6568	4.8258	3.0403	2.1592	1.3239	0.1944	0.6194	0.7228	0.749
2226	10478	1.2798	3.25	26275.8832	0.896	15	0.4688	124	41.3712	0.2281	0.3948	1065.7295	3.2374	3.9865	4.4381	4.6316	2.7168	1.9677	1.3226	0.2036	0.6342	0.7061	0.7369
2227	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
2228	10480	1.2613	3.3816	34321.9661	0.874	16	0.4706	134.9737	45.3867	0.2056	0.3332	1096.0297	3.1529	3.9842	4.5581	4.7345	2.9345	2.1032	1.3529	0.1973	0.6233	0.7131	0.7407
2229	10469	1.2215	3.6957	61093.8381	0.8213	20	0.5128	168.1307	55.9386	0.1683	0.2458	1173.2184	2.941	3.8483	4.6404	5.0015	3.4341	2.5267	1.4399	0.1843	0.5805	0.7	0.7444
2230	10470	1.2146	3.7219	67708.8485	0.8113	20	0.5	172.8771	58.1396	0.1628	0.2346	1187.5311	2.9014	3.8036	4.6005	5.0077	3.5248	2.6227	1.5116	0.182	0.57	0.6895	0.7366
2231	10479	1.2703	3.3474	30123.6924	0.885	17	0.5152	134.465	43.3643	0.2161	0.361	1081.8671	3.196	4.0036	4.5454	4.7301	2.8264	2.0188	1.2923	0.2004	0.6315	0.717	0.7461
2232	50022775	1.4798	3.2028	3059.3458	1.805	13	0.8125	57.2451	34.4928	0.6593	1.2582	370.9702	2.8048	3.4495	3.678	3.678	2.3245	1.6798	1.4513	0.28	0.6526	0.6959	0.6959
2233	50188014	1.5187	3.6856	20706.7993	1.1783	16	0.5517	110.8814	44.6696	0.2818	0.4867	690.9925	2.8064	3.4526	3.9439	4.4442	3.0516	2.4053	1.6207	0.2504	0.5692	0.6501	0.6985
2234	50188010	1.6303	4.173	30274.7648	1.4338	22	0.6667	140.465	54.3394	0.2784	0.4778	991.85	3.2289	4.0614	4.4484	4.6484	2.678	1.8455	1.2918	0.2642	0.6583	0.721	0.748
2235	50093240	1.4812	4.0043	16523.7275	1.4194	na	na	na	0	0	0	na	3.398	4.3605	4.7756	4.9407	2.3299	1.3675	0.7872	0.2488	0.7323	0.802	0.8298
2236	50093239	1.4609	4.4214	18315.3044	1.3998	na	na	na	0	0	0	na	3.3661	4.4032	4.8675	5.0238	2.4413	1.4042	0.7836	0.2426	0.7311	0.8082	0.8342
2237	50093236	1.3627	4.5327	19187.844	1.3992	25	0.9259	124.382	47.6164	0.2862	0.435	802.5615	3.2232	4.5138	4.9953	5.1574	2.5317	1.2411	0.5975	0.2271	0.7523	0.8325	0.8596
2238	50093084	1.4609	4.323	20178.0908	1.2823	na	na	na	0	0	0	na	3.4178	4.354	4.9167	5.073	2.3895	1.4534	0.7344	0.2426	0.723	0.8164	0.8424
2239	50093241	1.3474	4.5216	22128.5774	1.3788	26	0.9286	130.6059	50.4219	0.2752	0.4096	817.9116	3.1839	4.5254	5.0782	5.2318	2.649	1.3075	0.6011	0.2221	0.746	0.8371	0.8625
2240	50093242	1.5113	4.4718	27613.8742	1.4351	na	na	na	0	0	0	na	3.5353	4.6529	5.1722	5.2722	2.3716	1.254	0.6346	0.2458	0.7566	0.8411	0.8573
2241	50093243	1.5153	4.61	24725.762	1.4519	na	na	na	0	0	0	na	3.4708	4.6082	5.1364	5.2381	2.4118	1.2744	0.6446	0.2489	0.757	0.8438	0.8605
2242	50093244	1.5113	4.3428	27969.8093	1.4351	na	na	na	0	0	0	na	3.5353	4.5862	5.0389	5.1389	2.3716	1.3207	0.768	0.2458	0.7458	0.8194	0.8356
2243	50093245	1.4243	4.4767	24349.7174	1.3604	na	na	na	0	0	0	na	3.2962	4.4633	5.036	5.1772	2.658	1.4909	0.777	0.2316	0.7258	0.8189	0.8419
2244	50093085	1.333	4.5821	25359.8223	1.3584	27	0.931	136.8814	53.2899	0.2654	0.3879	833.2942	3.1395	4.4899	5.0899	5.3025	2.7674	1.417	0.6044	0.2175	0.7325	0.8304	0.8651
2245	50093237	1.4079	4.2539	27814.7302	1.3409	na	na	na	0	0	0	na	3.2517	4.4368	5.0521	5.2484	2.7707	1.5856	0.774	0.2267	0.7145	0.8136	0.8452
2246	50093338	1.5032	4.212	13833.4398	1.327	na	na	na	0	0	0	na	3.4142	4.3149	4.7479	4.7879	2.2297	1.329	0.8559	0.2555	0.7335	0.8071	0.8139
2247	50093247	1.3756	4.3492	22731.0139	1.1783	27	0.931	136.8814	45.0082	0.2525	0.401	990.6687	3.0926	4.1663	4.9406	5.3398	2.6078	1.5341	0.4906	0.2276	0.6893	0.8174	0.8619
2248	50093248	1.5448	4.8437	28142.6759	1.2814	na	na	na	0	0	0	na	3.5006	4.3791	5.1073	5.3756	2.2808	1.4023	0.5149	0.252	0.7144	0.8333	0.8592
2249	50093249	1.5059	4.8437	28142.6759	1.2814	na	na	na	0	0	0	na	3.3633	4.3746	5.0997	5.3886	2.4946	1.4834	0.5729	0.2449	0.7114	0.8293	0.8594
2250	50093250	1.5532	4.6654	25287.3479	1.2995	na	na	na	0	0	0	na	3.4319	4.3276	5.0693	5.3426	2.323	1.4273	0.5234	0.256	0.7134	0.8357	0.8624
2251	50093294	1.4357	4.1757	10883.1314	1.3709	20	0.8696	98.0419	37.209	0.3207	0.5178	711.7137	3.2637	4.1742	4.5945	4.6897	2.1286	1.2181	0.7026	0.2519	0.7323	0.806	0.8227
2252	50093339	1.3967	4.0537	14415.1938	1.3235	21	0.84	108.0964	42.1925	0.308	0.4892	740.0107	3.2624	4.3108	4.6785	4.7618	2.3226	1.2742	0.8231	0.2384	0.7359	0.7987	0.8129
2253	50093212	1.3756	4.4871	23761.664	1.1783	25	0.8621	132.8814	45.1992	0.2418	0.3715	974.6687	3.0926	4.0843	4.7962	5.109	2.6078	1.6161	0.6299	0.2276	0.6757	0.7935	0.8389
2254	50093295	1.4614	4.4718	26387.99	1.2995	na	na	na	0	0	0	na	3.3259	4.1055	4.7199	5.0052	2.507	1.7274	0.8627	0.2384	0.6698	0.7701	0.8109
2255	50093322	1.4614	4.4718	26216.2454	1.2995	na	na	na	0	0	0	na	3.3259	4.1055	4.7199	5.0052	2.507	1.7274	0.8627	0.2384	0.6698	0.7701	0.8109
2256	50093238	1.4445	4.4452	28910.5005	1.3842	na	na	na	0	0	0	na	3.2836	4.0508	4.6678	5.0389	2.6233	1.856	0.9013	0.2334	0.6544	0.7541	0.8087
2257	50093323	1.5448	4.6562	29412.288	1.2814	na	na	na	0	0	0	na	3.5006	4.2908	4.9827	5.2301	2.2808	1.4906	0.624	0.252	0.7	0.8129	0.8414
2258	50093228	1.5059	4.6562	29412.288	1.2814	na	na	na	0	0	0	na	3.3633	4.2909	4.9815	5.2506	2.4946	1.5671	0.6763	0.2449	0.6977	0.81	0.8426
2259	50093229	1.5532	4.4475	26436.252	1.2995	na	na	na	0	0	0	na	3.4319	4.2377	4.9424	5.1944	2.323	1.5172	0.6345	0.256	0.6986	0.8148	0.8441
2260	50093324	1.5335	4.6327	29268.6732	1.3842	na	na	na	0	0	0	na	3.5022	4.3445	4.977	5.2158	2.3307	1.4884	0.6873	0.2502	0.7088	0.812	0.8395
2261	50093326	1.5335	4.6327	29086.5981	1.3842	na	na	na	0	0	0	na	3.5022	4.3445	4.977	5.2158	2.3307	1.4884	0.6873	0.2502	0.7088	0.812	0.8395
2262	50093327	1.5149	4.7097	31988.7361	1.4472	na	na	na	0	0	0	na	3.4491	4.2779	4.9121	5.2389	2.4578	1.629	0.7346	0.2447	0.6911	0.7936	0.8356
2263	50093230	1.5448	4.5937	29789.456	1.2814	na	na	na	0	0	0	na	3.5006	4.1835	4.7663	5.0119	2.2808	1.5978	0.8058	0.252	0.6825	0.7776	0.8118
2264	50093329	1.5264	4.3838	32861.818	1.368	na	na	na	0	0	0	na	3.5675	4.2926	4.8108	5.0437	2.2905	1.5653	0.8487	0.2466	0.6935	0.7772	0.8093
2265	50093330	1.5264	4.4444	32668.9311	1.368	na	na	na	0	0	0	na	3.5675	4.2926	4.8108	5.0437	2.2905	1.5653	0.8487	0.2466	0.6935	0.7772	0.8093
2266	50093332	1.5087	4.5627	35812.8398	1.4334	na	na	na	0	0	0	na	3.5133	4.2309	4.7564	5.0762	2.4175	1.6998	0.8873	0.2415	0.6772	0.7613	0.8072
2267	50093231	1.5448	4.5312	29315.8711	1.2814	na	na	na	0	0	0	na	3.4466	4.0795	4.7162	5.0119	2.3347	1.7019	0.8058	0.252	0.6656	0.7695	0.8118
2268	50093227	1.5059	4.5312	28969.7917	1.2814	na	na	na	0	0	0	na	3.4453	4.1381	4.8108	5.0912	2.4127	1.7199	0.8012	0.2449	0.6729	0.7823	0.8223
2269	50093232	1.4234	4.4151	26664.9969	1.1589	26	0.8667	139.2067	47.6014	0.2385	0.3635	1007.0196	3.3528	4.1565	4.8927	5.1996	2.3751	1.5714	0.566	0.2347	0.6852	0.8066	0.8509
2270	50093233	1.5768	4.7097	32048.8096	1.368	na	na	na	0	0	0	na	3.6186	4.3729	5.0635	5.2981	2.2393	1.4851	0.6288	0.2564	0.7111	0.8234	0.8503
2271	50093335	1.5695	4.5627	35873.8054	1.3517	na	na	na	0	0	0	na	3.6813	4.3219	4.8991	5.1281	2.2014	1.5607	0.7885	0.2528	0.696	0.789	0.8204
2272	50093234	1.4614	4.2941	27114.1783	1.1673	na	na	na	0	0	0	na	3.3218	4.2591	4.9086	5.1238	2.5111	1.5738	0.7091	0.2384	0.6949	0.8008	0.8359
2273	50093235	1.4791	4.3848	24898.7065	1.0137	na	na	na	0	0	0	na	3.3646	4.1846	4.8702	5.0973	2.3903	1.5703	0.6576	0.2438	0.6898	0.8029	0.8403
2274	50093083	1.4869	4.3848	23761.664	1.1863	na	na	na	0	0	0	na	3.3521	4.0431	4.7162	5.0119	2.4292	1.7382	0.8058	0.2443	0.6642	0.7747	0.8173
2275	10404	1.4285	4.1066	5777.7239	1.6482	21	1	92.2387	27.5863	0.4109	0.9331	601.1565	3.3923	4.7849	4.9754	4.9754	2	0.6074	0.4169	0.2544	0.8522	0.8861	0.8861
2276	50092610	1.5161	4.2516	8656.8172	1.5319	23	0.9583	108.0391	27.5535	0.3263	0.7162	724.9208	3.0762	4.686	5.0583	5.0583	2.4156	0.8059	0.4336	0.2647	0.8181	0.8831	0.8831
2277	50092611	1.453	3.8842	5135.1027	1.6751	20	1	86.4386	25.9297	0.4036	0.8787	586.5294	3.5391	4.7019	4.9071	4.9584	1.7463	0.5835	0.327	0.263	0.8513	0.8884	0.8977
2278	50357212	1.7244	2.5216	195.5545	1.3788	7	1	19.6515	14.5536	1.2706	3.2531	72.5803	3.182	3.5216	3.5216	2.1619	0.6253	0.2857	0.5577	0.4529	0.925	0.925	0.8535
2279	10404	1.4285	4.1066	5777.7239	1.6482	21	1	92.2387	27.5863	0.4109	0.9331	601.1565	3.3923	4.7849	4.9754	4.9754	2	0.6074	0.4169	0.2544	0.8522	0.8861	0.8861
2280	8961	1.2922	3.1069	2131.1359	1.231	15	1	58.6034	19.7871	0.4818	1.0613	458.9276	3.2718	3.8235	4.3063	4.5132	1.5862	1.0345	0.3448	0.249	0.7367	0.8297	0.8696
2281	50099603	1.4169	4.67	58644.2642	1.2109	38	0.9744	204.1307	62.0451	0.1965	0.297	1285.1337	3.4936	4.7464	5.5321	5.8911	2.7918	1.539	0.4969	0.2159	0.7233	0.843	0.8821
2282	50103458	1.5438	4.6511	22703.2941	1.4531	27	0.931	136.8814	52.9326	0.2996	0.4741	899.4871	3.7334	4.7861	5.1569	5.2466	1.9945	0.9418	0.4813	0.2573	0.7977	0.8595	0.8744
2283	50103459	1.5241	4.3484	24928.3341	1.4356	28	0.9333	143.2067	55.7084	0.3005	0.4788	915.2401	3.6795	4.7819	5.2312	5.3161	2.1279	1.0255	0.4912	0.2512	0.7883	0.8624	0.8764
2284	50103460	1.5563	4.8897	27883.0897	1.4919	31	1	153.5801	58.7325	0.295	0.4639	978.0257	3.7163	4.8544	5.2318	5.4423	2.1166	0.9785	0.4959	0.2557	0.7974	0.8594	0.8767
2285	50103461	1.5376	4.875	30302.4796	1.4772	31	0.9688	158	61.6249	0.2974	0.4723	993.9596	3.6631	4.8522	5.3025	5.5025	2.2438	1.0547	0.5044	0.25	0.789	0.8622	0.8785
2286	50103462	1.5241	4.4402	26005.7086	1.4356	28	0.9333	143.2067	55.8962	0.2881	0.4452	915.2401	3.693	4.7731	5.1598	5.3161	2.1144	1.0342	0.4912	0.2512	0.7869	0.8506	0.8764
2287	50103463	1.5054	4.6961	28474.3856	1.4179	29	0.9355	149.5801	58.7485	0.2887	0.449	931.0165	3.6416	4.7737	5.2341	5.3825	2.241	1.1089	0.5002	0.2456	0.7788	0.8539	0.8782
2288	50103464	1.5376	4.6875	31723.8313	1.4772	31	0.9688	158	61.8393	0.2838	0.4362	993.9596	3.6757	4.844	5.2358	5.5025	2.2312	1.0629	0.5044	0.25	0.7877	0.8514	0.8785
2289	50103465	1.5199	4.8626	34392.9365	1.4621	33	1	166.465	64.808	0.2859	0.4434	1009.9145	3.6256	4.8458	5.3064	5.5604	2.3517	1.1315	0.5121	0.2448	0.7804	0.8546	0.8801
2290	50103466	1.5132	4.5136	37576.0341	1.5079	31	0.9118	166.2188	67.938	0.2852	0.4422	1040.6543	3.6674	4.961	5.3643	5.4837	2.3987	1.1051	0.5824	0.2408	0.7893	0.8535	0.8725
2291	50103467	1.5132	4.5136	38856.058	1.5079	31	0.9118	166.9737	68.0397	0.2768	0.4215	1024.6543	3.6674	4.9312	5.2748	5.3643	2.3987	1.1349	0.7018	0.2408	0.7845	0.8392	0.8535
2292	50103468	1.5296	4.5947	37392.3203	1.4466	34	1	172.9737	67.8355	0.2866	0.4475	1094.8149	3.8861	4.97	5.3492	5.6073	2.0681	0.9842	0.4437	0.2456	0.7979	0.8588	0.8847
2293	50103470	1.4879	4.625	33567.621	1.4001	30	0.9375	156	62.0101	0.2683	0.3987	946.8167	3.5857	4.7297	5.208	5.446	2.3685	1.2245	0.5727	0.2404	0.7641	0.8414	0.8694
2294	50103471	1.4713	4.6808	36562.8483	1.3823	31	0.9394	162.465	65.0126	0.2687	0.4013	962.6413	3.5413	4.7389	5.2798	5.5068	2.4811	1.2835	0.5771	0.2355	0.7585	0.8451	0.8715
2295	50103472	1.5032	4.7345	40443.784	1.4466	34	1	172.9737	68.2343	0.2646	0.3916	1025.8911	3.5716	4.8054	5.2828	5.6161	2.4728	1.239	0.5798	0.2399	0.7668	0.843	0.872
2296	50103473	1.4873	5.015	43651.3071	1.431	35	1	179.5249	71.3535	0.2664	0.3973	1041.8897	3.5286	4.8146	5.3511	5.6699	2.5799	1.294	0.5835	0.2353	0.7616	0.8464	0.8739
2297	50103474	1.5563	4.8252	27495.8151	1.4919	31	1	153.5801	58.6575	0.298	0.4728	978.0257	3.7642	4.9113	5.3854	5.4906	2.0687	0.9216	0.3423	0.2557	0.8068	0.8847	0.902
2298	50103479	1.5376	4.75	31324.4047	1.4772	32	1	160	61.77	0.2863	0.4433	993.9596	3.724	4.8981	5.3817	5.5484	2.1829	1.0088	0.3585	0.25	0.7965	0.8751	0.9022
2299	50103480	1.5032	4.6169	40019.5245	1.4466	34	1	172.9737	68.1744	0.2663	0.3963	1025.8911	3.6198	4.8546	5.4155	5.6579	2.4246	1.1898	0.4471	0.2399	0.7746	0.8642	0.8932
2300	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
2301	10620	1.4367	3.8366	4599.9139	1.585	15	0.8333	69.0587	41.7153	0.6268	1.1488	394.5982	2.8766	3.921	4.4776	4.4776	2.4453	1.401	0.8444	0.2632	0.7182	0.8202	0.8202
2302	50100596	1.4742	3.9754	7033.1171	1.4607	18	0.8571	86.2387	38.9002	0.4734	0.9151	471.9138	2.9918	4.2356	4.4637	4.4637	2.5001	1.2562	1.0281	0.2612	0.7505	0.7909	0.7909
2303	50103481	1.5132	4.7345	37522.4755	1.5079	33	0.9706	170.9737	67.9228	0.2864	0.4454	1040.6543	3.6674	4.961	5.3643	5.4837	2.3987	1.1051	0.5824	0.2408	0.7893	0.8535	0.8725
2304	50103482	1.4948	4.9007	40909.7324	1.5401	31	0.8857	170.77	71.1214	0.2855	0.4437	1070.7394	3.5258	4.6738	5.0825	5.4205	2.6239	1.476	0.8982	0.2351	0.7352	0.7994	0.826
2305	50103483	1.526	4.2825	18403.5735	1.3992	25	0.9259	124.382	47.4757	0.2986	0.468	837.4074	3.6436	4.5381	5.0279	5.1911	1.9711	1.0766	0.4236	0.2583	0.7683	0.8512	0.8788
2306	50103484	1.5438	4.72	22885.2035	1.4531	29	1	140.8814	52.9904	0.2945	0.4602	915.4871	3.7334	4.7719	5.2181	5.3975	1.9945	0.9561	0.3304	0.2573	0.7953	0.8697	0.8996
2307	50103485	1.5241	4.7736	26240.0165	1.4356	29	0.9667	145.2067	55.9529	0.2829	0.4318	931.2401	3.693	4.7597	5.2177	5.459	2.1144	1.0477	0.3484	0.2512	0.7846	0.8601	0.8999
2308	50103486	1.5241	4.5736	24997.4556	1.4356	29	0.9667	145.2067	55.7412	0.2974	0.4704	931.2401	3.6795	4.7684	5.2891	5.459	2.1279	1.0389	0.3484	0.2512	0.7861	0.8719	0.8999
2309	50103488	1.5054	4.8252	28578.2113	1.4179	31	1	153.5801	58.781	0.2855	0.4407	947.0165	3.6416	4.7609	5.2891	5.5181	2.241	1.1217	0.3646	0.2456	0.7768	0.8629	0.9003
2310	50103489	1.4713	4.802	36738.3992	1.3823	33	1	166.465	65.0411	0.2654	0.3937	978.6413	3.5413	4.7273	5.3298	5.6299	2.4811	1.2951	0.454	0.2355	0.7566	0.853	0.8912
2311	8960	1.3474	4.4502	19311.7345	1.3329	24	0.8571	126.6059	42.7387	0.2734	0.45	800.7883	3.1633	4.4395	4.8458	4.9643	2.6696	1.3934	0.9037	0.2221	0.7318	0.7988	0.8126
2312	50103458	1.5438	4.6511	22703.2941	1.4531	27	0.931	136.8814	52.9326	0.2996	0.4741	899.4871	3.7334	4.7861	5.1569	5.2466	1.9945	0.9418	0.4813	0.2573	0.7977	0.8595	0.8744
2313	50103459	1.5241	4.3484	24928.3341	1.4356	28	0.9333	143.2067	55.7084	0.3005	0.4788	915.2401	3.6795	4.7819	5.2312	5.3161	2.1279	1.0255	0.4912	0.2512	0.7883	0.8624	0.8764
2314	50103460	1.5563	4.8897	27883.0897	1.4919	31	1	153.5801	58.7325	0.295	0.4639	978.0257	3.7163	4.8544	5.2318	5.4423	2.1166	0.9785	0.4959	0.2557	0.7974	0.8594	0.8767
2315	50103461	1.5376	4.875	30302.4796	1.4772	31	0.9688	158	61.6249	0.2974	0.4723	993.9596	3.6631	4.8522	5.3025	5.5025	2.2438	1.0547	0.5044	0.25	0.789	0.8622	0.8785
2316	50103462	1.5241	4.4402	26005.7086	1.4356	28	0.9333	143.2067	55.8962	0.2881	0.4452	915.2401	3.693	4.7731	5.1598	5.3161	2.1144	1.0342	0.4912	0.2512	0.7869	0.8506	0.8764
2317	50103463	1.5054	4.6961	28474.3856	1.4179	29	0.9355	149.5801	58.7485	0.2887	0.449	931.0165	3.6416	4.7737	5.2341	5.3825	2.241	1.1089	0.5002	0.2456	0.7788	0.8539	0.8782
2318	50103464	1.5376	4.6875	31723.8313	1.4772	31	0.9688	158	61.8393	0.2838	0.4362	993.9596	3.6757	4.844	5.2358	5.5025	2.2312	1.0629	0.5044	0.25	0.7877	0.8514	0.8785
2319	50103465	1.5199	4.8626	34392.9365	1.4621	33	1	166.465	64.808	0.2859	0.4434	1009.9145	3.6256	4.8458	5.3064	5.5604	2.3517	1.1315	0.5121	0.2448	0.7804	0.8546	0.8801
2320	50103466	1.5132	4.5136	37576.0341	1.5079	31	0.9118	166.2188	67.938	0.2852	0.4422	1040.6543	3.6674	4.961	5.3643	5.4837	2.3987	1.1051	0.5824	0.2408	0.7893	0.8535	0.8725
2321	50103467	1.5132	4.5136	38856.058	1.5079	31	0.9118	166.9737	68.0397	0.2768	0.4215	1024.6543	3.6674	4.9312	5.2748	5.3643	2.3987	1.1349	0.7018	0.2408	0.7845	0.8392	0.8535
2322	50103468	1.5296	4.5947	37392.3203	1.4466	34	1	172.9737	67.8355	0.2866	0.4475	1094.8149	3.8861	4.97	5.3492	5.6073	2.0681	0.9842	0.4437	0.2456	0.7979	0.8588	0.8847
2323	50103470	1.4879	4.625	33567.621	1.4001	30	0.9375	156	62.0101	0.2683	0.3987	946.8167	3.5857	4.7297	5.208	5.446	2.3685	1.2245	0.5727	0.2404	0.7641	0.8414	0.8694
2324	50103471	1.4713	4.6808	36562.8483	1.3823	31	0.9394	162.465	65.0126	0.2687	0.4013	962.6413	3.5413	4.7389	5.2798	5.5068	2.4811	1.2835	0.5771	0.2355	0.7585	0.8451	0.8715
2325	50103472	1.5032	4.7345	40443.784	1.4466	34	1	172.9737	68.2343	0.2646	0.3916	1025.8911	3.5716	4.8054	5.2828	5.6161	2.4728	1.239	0.5798	0.2399	0.7668	0.843	0.872
2326	50103473	1.4873	5.015	43651.3071	1.431	35	1	179.5249	71.3535	0.2664	0.3973	1041.8897	3.5286	4.8146	5.3511	5.6699	2.5799	1.294	0.5835	0.2353	0.7616	0.8464	0.8739
2327	50103474	1.5563	4.8252	27495.8151	1.4919	31	1	153.5801	58.6575	0.298	0.4728	978.0257	3.7642	4.9113	5.3854	5.4906	2.0687	0.9216	0.3423	0.2557	0.8068	0.8847	0.902
