No.	NAME	SpMax2_Bh(m)	SpMax3_Bh(m)	SpMax4_Bh(m)	SpMax5_Bh(m)	SpMax6_Bh(m)	SpMax1_Bh(v)	SpMax2_Bh(v)	SpMax6_Bh(v)	SpMax7_Bh(v)	SpMax3_Bh(e)	SpMax4_Bh(e)	SpMax5_Bh(e)	SpMax1_Bh(p)	SpMax2_Bh(p)	SpMax1_Bh(i)	SpMax2_Bh(i)	SpMax2_Bh(s)	SpMax3_Bh(s)	SpMax4_Bh(s)	SpMax5_Bh(s)	SpMax6_Bh(s)	SpMax7_Bh(s)	SpMax8_Bh(s)	SpMin1_Bh(m)	SpMin2_Bh(m)	SpMin3_Bh(m)	SpMin4_Bh(m)	SpMin8_Bh(m)	SpMin1_Bh(v)	SpMin2_Bh(v)	SpMin5_Bh(v)	SpMin7_Bh(v)	SpMin1_Bh(e)	SpMin2_Bh(e)	SpMin3_Bh(p)	SpMin4_Bh(p)	SpMin6_Bh(p)	SpMin3_Bh(i)	SpMin8_Bh(i)	SpMin1_Bh(s)	SpMin2_Bh(s)	SpMin3_Bh(s)	SpMin4_Bh(s)	SpMin5_Bh(s)	SpMin6_Bh(s)	SpMin7_Bh(s)	SpMin8_Bh(s)
553	10428	3.9801	3.6524	3.5767	3.4938	3.2995	4.0407	3.9319	3.2226	3.0938	3.7425	3.693	3.6123	4.034	3.9231	4.1433	4.0334	7.4084	6.4506	4.945	4.687	4.5293	4.4571	4.2094	2.0471	1.9859	1.9795	1.9323	1.3625	2.0264	1.9997	1.8131	1.482	1.9409	1.8865	1.9586	1.9031	1.6181	1.7997	1.0379	1.4224	1.2805	1.1406	1.0847	1.0664	0.7945	0.6871	0.5057
554	10407	3.9815	3.655	3.6145	3.5525	3.4366	4.0414	3.9332	3.4099	3.2224	3.7784	3.7349	3.6579	4.0349	3.9245	4.1448	4.0363	7.4084	6.4506	4.9454	4.6874	4.5293	4.4573	4.2275	2.0509	2.0395	1.9859	1.97	1.5403	2.0276	2.0051	1.8521	1.6166	1.9411	1.8865	1.9586	1.9573	1.7917	1.8004	1.1904	1.4226	1.4038	1.2061	1.1397	1.0847	1.0665	0.9109	0.694
555	10430	3.9817	3.6569	3.6317	3.5628	3.4795	4.0419	3.9335	3.451	3.304	3.7987	3.7381	3.677	4.0354	3.9249	4.1456	4.0369	7.4084	6.4506	4.9455	4.6875	4.5293	4.4573	4.236	2.0624	2.0455	1.9859	1.9742	1.5511	2.0282	2.0103	1.8944	1.7145	1.9411	1.8865	1.9704	1.9586	1.8172	1.8006	1.2418	1.4264	1.4217	1.2841	1.1431	1.0847	1.0776	1.0541	0.8094
556	10431	3.9818	3.6606	3.6431	3.5713	3.5119	4.0424	3.9337	3.4626	3.3756	3.8137	3.7408	3.7008	4.036	3.9251	4.1465	4.0374	7.4084	6.4506	4.9457	4.6876	4.5293	4.4574	4.2443	2.0726	2.0465	1.9871	1.9859	1.6553	2.029	2.0159	1.9277	1.7791	1.9411	1.8865	1.9792	1.9586	1.8306	1.8007	1.3332	1.439	1.4223	1.3333	1.1729	1.1381	1.0847	1.0666	0.9598
557	10432	3.73	3.6488	3.5533	3.462	3.2875	4.0288	3.6907	3.2889	3.085	3.7473	3.7028	3.5922	4.0236	3.6983	4.1277	3.9551	4.9302	4.5065	4.4142	4.3129	4.2119	4.1017	4.0575	2.0738	2.0511	1.982	1.9506	1.5242	2.0643	2.0315	1.8013	1.5048	1.9453	1.8353	1.9745	1.907	1.6968	1.7599	1.0862	1.4257	1.4209	1.2787	1.1872	1.0759	1.0578	0.8085	0.6983
558	10433	3.7329	3.6507	3.5874	3.4753	3.3842	4.0292	3.7015	3.3742	3.1504	3.7655	3.7211	3.6119	4.0241	3.7122	4.1285	3.9579	4.9304	4.5066	4.4151	4.3128	4.2202	4.137	4.0747	2.0803	2.0517	2.0081	1.9572	1.5401	2.0652	2.0321	1.8318	1.621	1.9453	1.8406	1.9768	1.9347	1.7666	1.769	1.1753	1.4365	1.4246	1.328	1.1915	1.1633	1.0647	0.964	0.736
559	10434	3.7352	3.6526	3.6103	3.4938	3.4376	4.0297	3.7101	3.3914	3.2721	3.7831	3.7285	3.6487	4.0245	3.723	4.1294	3.9601	4.9305	4.5066	4.4158	4.3127	4.2287	4.1621	4.0804	2.085	2.0523	2.0273	1.9614	1.6005	2.0656	2.0326	1.8783	1.7144	1.9453	1.8445	1.9795	1.9514	1.7887	1.7751	1.2132	1.4457	1.4247	1.3614	1.2354	1.186	1.0762	1.0596	0.8805
560	10435	3.7287	3.5606	3.3958	3.1924	2.9727	3.9382	3.6886	2.8926	2.8583	3.7174	3.5272	3.3452	3.9295	3.6963	4.0474	3.9508	7.4084	4.6886	4.4139	4.1695	3.959	3.7056	3.6218	2.0737	1.9859	1.9805	1.8102	1.347	2.0642	1.9677	1.5635	1.3081	1.8865	1.8352	1.9331	1.7691	1.3235	1.6557	0.8036	1.4245	1.2868	1.0887	1.0847	0.8373	0.5555	0.4691	0.4691
561	10436	3.7321	3.5938	3.448	3.2968	3.0631	3.9386	3.6998	3.0716	2.8583	3.7523	3.5971	3.4325	3.93	3.7105	4.0481	3.9544	7.4084	4.6887	4.4146	4.1972	4.0346	3.8255	3.6218	2.0804	2.0098	1.9859	1.8839	1.4168	2.0651	1.9816	1.6728	1.3081	1.8865	1.8409	1.9551	1.8298	1.4699	1.6896	0.9365	1.4379	1.3336	1.1794	1.0847	0.9848	0.7568	0.5175	0.4691
562	10437	3.7346	3.6168	3.491	3.362	3.1912	3.939	3.7086	3.1785	2.9796	3.7755	3.6496	3.5012	3.9304	3.7214	4.0491	3.9568	7.4084	4.6888	4.4152	4.2158	4.0848	3.9168	3.7221	2.0851	2.0294	1.9859	1.9322	1.4168	2.0655	1.9982	1.7525	1.4196	1.8865	1.8449	1.9586	1.8712	1.575	1.7128	0.9935	1.4467	1.3653	1.242	1.0858	1.0847	0.901	0.6961	0.4906
563	10408	3.6484	3.5531	3.1354	3.0434	2.9423	4.0352	3.6303	2.9195	2.7138	3.6493	3.2664	3.2287	4.0288	3.6325	4.1358	3.782	4.9531	4.561	4.4589	4.204	4.093	3.6119	3.4551	2.0465	1.9704	1.816	1.5864	1.029	2.025	1.9961	1.4549	1.1875	1.9399	1.8331	1.8308	1.5364	1.302	1.5476	0.7201	1.4223	1.142	1.0671	0.7013	0.5684	0.5057	0.4253	0.1898
564	10404	3.6409	3.4675	3.1279	3.0587	2.9358	4.0256	3.6291	2.9169	2.7225	3.5929	3.262	3.2396	4.0203	3.6325	4.121	3.7619	4.9394	4.5384	4.3156	4.2012	4.0777	3.608	3.4521	2.0512	1.9585	1.7995	1.591	1.1138	2.0303	1.9669	1.4511	1.2326	1.9442	1.8146	1.7977	1.5438	1.3066	1.4951	0.7392	1.4247	1.1872	1.0649	0.7138	0.572	0.5122	0.4634	0.4054
565	8961	3.6167	3.173	3.0163	2.717	2.5127	4.0381	3.6359	2.5309	2.3704	3.3029	3.1411	2.9234	4.0342	3.6499	4.1348	3.7808	4.781	4.3899	3.9811	3.6778	3.4386	3.2379	2.9417	2.1557	1.9488	1.5065	1.4359	0.6744	2.1593	1.9017	1.1958	0.8968	2.0685	1.7537	1.4927	1.3489	1.0023	1.2358	0	1.4271	1.1386	0.7541	0.6055	0.2477	0.1679	0	0
566	10441	3.6324	3.301	3.0926	3.0677	2.7022	3.9986	3.5866	2.6191	2.5775	3.4491	3.2538	3.2011	3.9999	3.5807	4.1014	3.7347	5.0413	4.5349	4.3629	4.1792	3.8392	3.5549	3.2852	2.1471	1.8108	1.7514	1.5591	0.9524	2.138	1.8159	1.4543	1.0601	2.0384	1.6664	1.6427	1.4667	1.0959	1.4162	0.5238	1.4654	0.9485	0.8397	0.7884	0.5664	0.295	0.1646	0
567	10439	3.8921	3.6396	3.5202	3.4461	3.3934	3.9025	3.8594	3.3744	3.2607	3.7968	3.6672	3.5592	3.9012	3.8572	4.0552	4.0017	7.4281	4.6234	4.587	4.2626	4.2109	4.0884	3.9773	2.096	2.0884	2.0486	1.9333	1.5655	2.0852	2.0822	1.7398	1.6774	1.9434	1.9424	1.9647	1.8578	1.6943	1.7495	1.165	1.4405	1.4212	1.4016	1.2775	1.0716	0.8479	0.8196	0.8121
568	10440	3.8922	3.6534	3.5477	3.4629	3.4163	3.9035	3.8595	3.3832	3.338	3.8113	3.703	3.5863	3.9023	3.8573	4.0569	4.002	7.4281	4.6239	4.5871	4.2656	4.2199	4.1244	4.0033	2.0965	2.0894	2.0602	1.9734	1.6691	2.0847	2.0828	1.7961	1.6933	1.9431	1.9426	1.9756	1.8907	1.705	1.7629	1.2801	1.4468	1.4228	1.4097	1.3257	1.1676	0.9718	0.8233	0.8187
569	10441	3.6324	3.301	3.0926	3.0677	2.7022	3.9986	3.5866	2.6191	2.5775	3.4491	3.2538	3.2011	3.9999	3.5807	4.1014	3.7347	5.0413	4.5349	4.3629	4.1792	3.8392	3.5549	3.2852	2.1471	1.8108	1.7514	1.5591	0.9524	2.138	1.8159	1.4543	1.0601	2.0384	1.6664	1.6427	1.4667	1.0959	1.4162	0.5238	1.4654	0.9485	0.8397	0.7884	0.5664	0.295	0.1646	0
570	10442	3.6213	3.5911	3.3577	3.1364	3.022	4.0442	3.6398	2.9803	2.8851	3.7313	3.5377	3.2939	4.0401	3.6546	4.1433	3.8334	4.4132	4.2689	4.1468	3.9798	3.8663	3.6255	3.4537	2.159	2.0357	1.9489	1.8459	1.2303	2.1633	1.9775	1.5379	1.3766	2.0719	1.7785	1.8724	1.7564	1.3574	1.7077	0.8481	1.4366	1.3766	1.16	1.1039	0.7886	0.7455	0.6086	0.4181
571	10443	3.4229	3.0469	2.7348	2.4901	2.2065	4.0032	3.4214	2.1886	1.6942	3.1848	2.899	2.6847	3.999	3.4288	4.1003	3.5787	4.7842	4.388	3.7561	3.6358	3.2621	3.0256	1.968	2.1145	1.7435	1.4515	1.1658	0.2859	2.1254	1.6999	1.0157	0.3215	2.037	1.534	1.4306	1.1105	0.7436	1.0836	0	1.2177	0.8079	0.4608	0.2074	0	0	0	0
572	10444	4.022	3.608	3.4608	3.4194	3.341	4.0267	3.9923	3.3339	3.0783	3.7674	3.5859	3.5258	4.0223	3.9876	4.13	4.0886	4.9712	4.4113	4.4095	4.2864	4.2296	4.0211	3.8048	2.1222	2.118	2.0233	1.8332	1.4096	2.1325	2.1298	1.7	1.5429	2.0414	2.0405	1.9402	1.7742	1.6561	1.7158	1.0505	1.3927	1.2501	1.2286	1.1266	0.8323	0.8098	0.7855	0.5299
573	10445	4.0221	3.6213	3.4756	3.4246	3.3699	4.0269	3.9924	3.3732	3.1407	3.7817	3.6144	3.5308	4.0225	3.9877	4.1304	4.0889	4.9713	4.411	4.4097	4.2861	4.2375	4.0584	3.8448	2.122	2.1184	2.0371	1.8757	1.4465	2.1321	2.1302	1.7054	1.6032	2.0412	2.0407	1.9516	1.8072	1.6612	1.731	1.0779	1.4077	1.2612	1.2321	1.1748	0.9164	0.8105	0.8057	0.6152
574	10447	4.0222	3.6415	3.5106	3.4352	3.4009	4.0274	3.9925	3.4068	3.2622	3.8029	3.6656	3.5459	4.0231	3.9878	4.1312	4.0891	4.9713	4.4107	4.41	4.2864	4.2477	4.1132	3.9258	2.1217	2.1191	2.0559	1.9372	1.5577	2.1317	2.1307	1.7377	1.6747	2.0411	2.0409	1.9676	1.8574	1.6684	1.7515	1.162	1.4277	1.3009	1.2382	1.2162	1.0614	0.8313	0.8098	0.7904
575	10448	4.0222	3.6493	3.5273	3.4415	3.4094	4.0276	3.9925	3.4137	3.3103	3.811	3.6859	3.5591	4.0233	3.9878	4.1316	4.0892	4.9713	4.4107	4.4101	4.2869	4.251	4.1332	3.9617	2.1215	2.1194	2.0624	1.9592	1.6145	2.1315	2.1309	1.7673	1.6847	2.041	2.0409	1.9732	1.8762	1.6725	1.7586	1.2187	1.4346	1.3222	1.2419	1.2235	1.1131	0.8966	0.8105	0.8059
576	10449	3.6276	3.4668	3.3925	3.1838	2.9675	4.0099	3.6538	2.9686	2.7608	3.6262	3.5207	3.3757	4.0054	3.6743	4.1103	3.8601	4.4104	4.2762	4.1846	3.9902	3.769	3.6847	3.5305	2.1204	2.0548	1.9222	1.7499	1.1839	2.1312	1.9971	1.6485	1.2792	2.041	1.8043	1.8286	1.6773	1.3964	1.5772	0.8372	1.4129	1.2599	1.2059	0.9736	0.8099	0.6892	0.4856	0.3744
577	10450	3.3649	2.9692	2.5497	2.4899	1.885	3.9928	3.3555	1.7947	1.1453	3.0719	2.735	2.6472	3.989	3.3603	4.0907	3.5186	4.7886	4.3765	3.7348	3.4195	3.1531	2.0614	1.8137	2.1078	1.6408	1.2508	1.0833	0.2537	2.1184	1.6258	0.8585	0.1452	2.0292	1.4628	1.2983	1.0117	0.4768	0.951	0	1.2002	0.6434	0.2376	0.0561	0	0	0	0
578	10451	4.0112	3.5915	3.4244	3.3532	3.2347	4.0151	3.9828	3.2209	2.934	3.7491	3.5469	3.4573	4.0111	3.9786	4.1191	4.0803	4.9858	4.4055	4.4025	4.2831	4.2105	3.9727	3.7621	2.1165	2.1107	2.0041	1.7799	1.2089	2.1266	2.1223	1.6184	1.3896	2.034	2.0325	1.9247	1.7348	1.5434	1.6955	0.9222	1.3719	1.2278	1.2076	1.0529	0.7243	0.6522	0.5834	0.2856
579	10454	4.0116	3.6323	3.4887	3.3873	3.325	4.0156	3.9832	3.3291	3.1628	3.7933	3.6413	3.5005	4.0117	3.979	4.1201	4.0811	4.9859	4.4044	4.4036	4.2833	4.236	4.0844	3.886	2.116	2.1124	2.0468	1.9098	1.4345	2.1254	2.1238	1.6968	1.5552	2.0335	2.0331	1.9601	1.8346	1.5881	1.7425	1.0238	1.4188	1.2736	1.2185	1.1907	0.9963	0.7424	0.6569	0.6136
580	10455	4.0116	3.6415	3.5086	3.3998	3.3402	4.0158	3.9832	3.3418	3.2229	3.8029	3.6655	3.5217	4.012	3.979	4.1205	4.0812	4.9859	4.4043	4.4037	4.2839	4.2405	4.1088	3.9249	2.1159	2.1128	2.0551	1.937	1.5045	2.1252	2.1241	1.7327	1.5751	2.0334	2.0332	1.9672	1.8572	1.6022	1.7515	1.1009	1.4276	1.2983	1.2221	1.2017	1.0605	0.821	0.6712	0.638
581	10456	4.0116	3.656	3.5418	3.4292	3.3634	4.0163	3.9832	3.3595	3.2999	3.8178	3.7031	3.5715	4.0125	3.9791	4.1214	4.0813	4.9859	4.4041	4.4039	4.2856	4.2467	4.1451	3.9918	2.1156	2.1133	2.067	1.9769	1.587	2.1249	2.1243	1.7963	1.6006	2.0333	2.0332	1.9776	1.8916	1.6413	1.7643	1.2391	1.44	1.34	1.2336	1.2118	1.1499	0.9617	0.7561	0.6618
582	10457	3.5981	3.4069	3.2769	3.0045	2.8085	3.9992	3.6212	2.8216	2.5604	3.5525	3.4261	3.1852	3.9952	3.6412	4.1004	3.8334	4.404	4.2703	4.1472	3.8877	3.6515	3.4197	3.3606	2.1141	2.0334	1.8465	1.6417	0.9694	2.1246	1.9759	1.4731	1.0986	2.0333	1.7785	1.759	1.5876	1.1833	1.4925	0.6247	1.3815	1.222	1.109	0.7838	0.6419	0.4147	0.2381	0.1235
583	10459	3.7992	3.5546	3.283	2.958	2.6897	3.787	3.7487	2.7152	2.7152	3.708	3.4517	3.1236	3.7809	3.74	3.9639	3.9127	4.9041	4.2805	4.1951	3.931	3.6742	3.6742	3.6314	2.0345	1.9538	1.9071	1.7287	1.1204	2.0177	1.9779	1.399	1.1068	1.8503	1.8296	1.876	1.6683	1.0963	1.6623	0.6791	1.3689	1.1014	0.9544	0.8995	0.6348	0.2733	0.2176	0.2176
584	10460	3.8005	3.5781	3.3451	3.0503	2.7747	3.7875	3.7501	2.7152	2.7152	3.7309	3.514	3.2245	3.782	3.7415	3.965	3.9151	4.9042	4.2802	4.2091	3.9867	3.7073	3.6742	3.6742	2.0454	1.9607	1.9185	1.788	1.1805	2.0202	1.9822	1.4946	1.1068	1.8508	1.8319	1.8954	1.7206	1.2014	1.6869	0.7816	1.3905	1.1649	0.9723	0.922	0.7608	0.4334	0.2176	0.2176
585	10461	3.8013	3.5963	3.3944	3.1311	2.8592	3.7882	3.7511	2.7777	2.7152	3.7486	3.5626	3.3088	3.7831	3.7426	3.9662	3.9169	4.9042	4.2803	4.2191	4.0306	3.776	3.6742	3.6742	2.0543	1.9684	1.927	1.8308	1.1805	2.0224	1.986	1.5718	1.1068	1.8512	1.8339	1.9107	1.7615	1.2971	1.7053	0.8206	1.4063	1.2167	1.0014	0.9362	0.8455	0.5706	0.2838	0.2176
586	10462	3.8018	3.6108	3.4339	3.2	2.9409	3.7889	3.7518	2.8796	2.7152	3.7627	3.6011	3.3785	3.7844	3.7435	3.9674	3.9183	4.9043	4.2807	4.2266	4.0653	3.8363	3.6742	3.6742	2.0614	1.977	1.9339	1.8616	1.1805	2.0245	1.9895	1.6342	1.1788	1.8517	1.8355	1.9229	1.794	1.3807	1.7193	0.8206	1.418	1.2576	1.0451	0.9486	0.8925	0.6841	0.4127	0.2176
587	10463	3.8022	3.6226	3.4658	3.258	3.0167	3.7898	3.7524	2.9742	2.7152	3.774	3.6321	3.436	3.7857	3.7442	3.9688	3.9194	4.9043	4.2814	4.2322	4.0929	3.8882	3.6742	3.6742	2.0672	1.9864	1.9399	1.8837	1.1805	2.0263	1.9927	1.6851	1.2644	1.8521	1.8369	1.9329	1.8203	1.4523	1.7304	0.8206	1.427	1.29	1.0945	0.9631	0.9168	0.7747	0.5276	0.2908
588	10464	3.8024	3.6324	3.492	3.3068	3.0848	3.7906	3.7528	3.0576	2.8006	3.7834	3.6574	3.4837	3.787	3.7447	3.9703	3.9202	4.9043	4.2822	4.2365	4.1152	3.9323	3.725	3.6742	2.0719	1.9961	1.9455	1.8996	1.1919	2.0279	1.9956	1.7269	1.3418	1.8525	1.8382	1.9412	1.8419	1.5133	1.7392	0.8206	1.4341	1.3159	1.1406	0.9836	0.9317	0.8421	0.6274	0.3987
589	10465	3.8026	3.6406	3.5136	3.3481	3.145	3.7915	3.7531	3.1295	2.885	3.7912	3.6782	3.5236	3.7884	3.7452	3.9718	3.9209	4.9043	4.2833	4.2398	4.1333	3.9696	3.7774	3.6742	2.0758	2.0056	1.9511	1.9113	1.2709	2.0294	1.9983	1.7616	1.4104	1.8529	1.8393	1.9482	1.8599	1.5652	1.7464	0.8206	1.4397	1.3369	1.1806	1.014	0.9438	0.886	0.7126	0.497
590	10466	3.6277	3.4572	3.226	2.9491	2.6867	3.7727	3.6525	2.7152	2.6508	3.6359	3.4257	3.1673	3.7678	3.6701	3.9487	3.8495	4.2719	4.1872	4.0148	3.7717	3.6742	3.5099	3.2434	2.0674	1.9776	1.9094	1.7563	1.0961	2.02	1.9695	1.4745	1.1068	1.8465	1.7977	1.8335	1.6561	1.1966	1.5939	0.5754	1.4226	1.2743	1.0639	0.9339	0.7687	0.5154	0.2801	0.2176
591	10632	3.6426	3.4285	3.1558	3.0218	2.7796	4.0128	3.5928	2.7768	2.5715	3.5766	3.3123	3.1298	4.0147	3.5864	4.1321	3.7567	4.6741	4.3483	4.1833	3.8658	3.6539	3.5523	3.287	2.1869	1.8589	1.8084	1.5999	1.0254	2.1754	1.8468	1.3591	1.0535	2.0614	1.6795	1.754	1.5132	1.2307	1.5307	0.6493	1.5901	1.1549	0.9498	0.8498	0.6488	0.5519	0.2719	0.224
592	10941	4.0155	3.6938	3.6614	3.6252	3.5538	4.0529	3.9943	3.4911	3.4336	3.787	3.7302	3.7101	4.0529	3.9946	4.1797	4.1101	7.4281	7.4262	7.425	4.6803	4.6283	4.3499	4.3436	2.1868	2.1862	1.9327	1.8642	1.7453	2.1789	2.1779	1.8435	1.781	2.0659	2.0656	1.9577	1.868	1.7963	1.661	1.4264	1.6005	1.6003	1.2007	1.1618	1.1553	0.9565	0.9509	0.9368
593	10942	4.0156	3.6939	3.6637	3.6283	3.5666	4.0533	3.9944	3.4991	3.4464	3.7951	3.7331	3.7135	4.0533	3.9946	4.1803	4.1103	7.4281	7.4262	7.425	4.6805	4.6283	4.3491	4.3437	2.1865	2.1865	1.9652	1.8665	1.7794	2.1786	2.1782	1.8462	1.7823	2.0658	2.0657	1.9648	1.8756	1.8115	1.6761	1.4535	1.6004	1.6004	1.269	1.1625	1.1595	0.9886	0.951	0.9484
594	11682	3.5822	3.436	3.0658	2.9226	2.7623	3.8728	3.458	2.7562	2.5995	3.579	3.2315	3.1709	3.8728	3.4384	3.986	3.7494	4.8166	4.356	4.2523	4.0734	3.8145	3.7347	3.4965	2.0437	1.8744	1.8056	1.5995	1.0921	2.037	1.8729	1.4996	1.2046	1.9222	1.6106	1.7745	1.4844	1.2392	1.4709	0.7265	1.2229	1.0385	0.8965	0.677	0.6223	0.4691	0.2112	0.1644
595	11683	3.6836	3.4419	3.1327	3.1132	2.7701	4.0124	3.6039	2.736	2.6987	3.528	3.3005	3.2905	4.0043	3.5928	4.1567	3.7949	7.2361	4.8266	4.4051	4.1862	4.0151	3.8535	3.7894	2.0047	1.8536	1.8221	1.6899	1.0836	1.9985	1.9101	1.5278	1.1759	1.9032	1.6614	1.7829	1.728	1.2924	1.5231	0.7267	1.3103	1.1536	1.0249	0.6828	0.646	0.5704	0.3525	0.1527
596	11684	3.8338	3.6716	3.3545	3.1206	3.0997	4.0143	3.8183	3.0207	2.7345	3.7463	3.4111	3.299	4.0062	3.8216	4.1585	3.9355	7.2361	4.8385	4.7548	4.3893	4.0812	3.9312	3.8206	2.0142	1.9996	1.8536	1.8209	1.1831	2.0102	1.9826	1.5515	1.3544	1.9073	1.8806	1.9284	1.7738	1.4463	1.5976	0.8206	1.3103	1.1536	1.0607	1.0242	0.6482	0.5705	0.3525	0.2784
597	11685	3.8653	3.6731	3.3567	3.1206	3.0997	4.0151	3.8522	3.0262	2.9879	3.7472	3.4125	3.299	4.007	3.8553	4.1591	3.961	7.2361	4.837	4.7445	4.3895	4.0812	3.9376	3.8889	2.0362	2.003	1.8536	1.821	1.3122	2.0251	1.9909	1.5523	1.4343	1.9189	1.8971	1.9292	1.774	1.447	1.5976	0.9033	1.3103	1.1536	1.1348	1.0246	0.6482	0.6038	0.5705	0.3525
598	11686	3.8761	3.6737	3.3592	3.1789	3.1206	4.0156	3.8644	3.0819	3.0196	3.7477	3.4212	3.3804	4.0076	3.8678	4.1595	3.9724	7.2361	4.8362	4.7369	4.3896	4.0814	4.0204	3.9279	2.0508	2.0035	1.8536	1.8211	1.3146	2.0352	1.9929	1.6682	1.4343	1.9282	1.8994	1.9295	1.7743	1.5633	1.5976	0.9033	1.3103	1.2107	1.1536	1.0247	0.8414	0.6482	0.5705	0.3525
599	11687	3.8895	3.6745	3.3708	3.3033	3.1206	4.0163	3.8794	3.0819	3.02	3.7484	3.5032	3.4076	4.0083	3.883	4.1601	3.9858	7.2361	4.8369	4.7394	4.3899	4.1399	4.0808	3.9292	2.0673	2.0039	1.8536	1.8216	1.4168	2.0476	1.9944	1.7422	1.4343	1.9408	1.9007	1.9298	1.7748	1.5664	1.5976	0.9033	1.3103	1.2575	1.1536	1.0248	0.9005	0.6482	0.5705	0.4691
600	11688	3.8803	3.6741	3.3689	3.3157	3.1206	4.0159	3.8694	3.0819	3.0204	3.7481	3.5256	3.4096	4.008	3.8731	4.1599	3.9782	7.2361	4.8362	4.7352	4.3896	4.0955	4.0797	3.9298	2.0607	2.0038	1.8536	1.8383	1.3663	2.0414	1.9939	1.7754	1.4343	1.9328	1.9	1.9297	1.775	1.5681	1.5976	0.9151	1.3103	1.2729	1.1536	1.0249	0.9712	0.6482	0.5705	0.5032
601	11689	3.8621	3.6738	3.3686	3.1232	3.1072	4.015	3.8508	3.0498	2.9396	3.7477	3.4266	3.2992	4.0069	3.8544	4.159	3.9594	7.2361	4.8372	4.744	4.3899	4.0858	3.9592	3.8715	2.0368	2.0031	1.8536	1.821	1.2971	2.0242	1.9912	1.5663	1.3723	1.9182	1.8972	1.9292	1.7743	1.4715	1.5976	0.9033	1.3103	1.1536	1.1309	1.0246	0.6486	0.6125	0.5704	0.3525
602	11690	3.8722	3.6747	3.3831	3.1776	3.1178	4.0154	3.8626	3.081	3.0044	3.7485	3.4642	3.3478	4.0075	3.8666	4.1594	3.9703	7.2361	4.8365	4.7362	4.3899	4.0916	4.0225	3.911	2.052	2.0037	1.8536	1.8212	1.3063	2.0342	1.9934	1.6821	1.4152	1.9273	1.8996	1.9296	1.7748	1.5374	1.5976	0.9033	1.3103	1.2058	1.1536	1.0248	0.848	0.6481	0.5705	0.3525
603	11691	3.8611	3.6741	3.3755	3.1268	3.111	4.0149	3.8503	3.0586	2.8604	3.7479	3.4353	3.2993	4.0069	3.8541	4.159	3.9589	7.2361	4.8373	4.7439	4.3901	4.091	3.9757	3.8577	2.0372	2.0032	1.8536	1.821	1.2175	2.0241	1.9913	1.5763	1.3547	1.918	1.8973	1.9294	1.7743	1.4774	1.5976	0.9031	1.3103	1.1536	1.1301	1.0246	0.649	0.618	0.5704	0.3525
604	11692	3.8931	3.6741	3.358	3.1206	3.0997	4.016	3.8813	3.0819	3.0232	3.7478	3.4131	3.299	4.0081	3.884	4.1598	3.9831	7.2361	4.836	4.7345	4.3896	4.0813	3.9655	3.936	2.0554	2.0036	1.8536	1.821	1.4505	2.0414	1.9934	1.5574	1.4343	1.9393	1.9004	1.9296	1.7741	1.5072	1.5976	0.9725	1.3103	1.1888	1.1535	1.0246	0.7187	0.6482	0.5705	0.4925
605	11693	3.8879	3.6752	3.3768	3.124	3.108	4.0158	3.8789	3.0829	3.044	3.7486	3.4337	3.2992	4.0079	3.8825	4.1596	3.9805	7.2361	4.8363	4.7338	4.3904	4.0884	3.9655	3.9581	2.0565	2.0037	1.8536	1.8211	1.4535	2.0402	1.9939	1.5671	1.488	1.9382	1.9007	1.9296	1.7746	1.5072	1.5976	0.9037	1.3103	1.1827	1.1536	1.0247	0.7187	0.6484	0.5705	0.5167
606	10471	3.8416	3.6177	3.4717	3.1797	3.0373	4.0454	3.8551	2.9991	2.9234	3.7325	3.6289	3.3172	4.0414	3.8649	4.1446	3.9573	4.7509	4.4125	4.2432	3.989	3.9307	3.6788	3.6742	2.159	2.0719	1.9494	1.8831	1.1805	2.1634	2.0351	1.5296	1.3544	2.0719	1.9265	1.8726	1.8142	1.3538	1.7089	0.8486	1.4358	1.331	1.1497	1.0589	0.7707	0.7299	0.5996	0.3041
607	10472	3.843	3.618	3.5156	3.2339	3.0668	4.0455	3.8569	3.0677	2.9566	3.7327	3.6744	3.3827	4.0415	3.8668	4.1448	3.9606	4.7511	4.4127	4.2509	4.0164	3.9636	3.7341	3.6742	2.159	2.0775	1.9504	1.9271	1.2588	2.1634	2.0389	1.6124	1.381	2.0719	1.9282	1.873	1.8538	1.3778	1.709	0.8667	1.4363	1.3617	1.1584	1.1104	0.8673	0.7537	0.6184	0.469
608	10473	3.8439	3.6185	3.5483	3.2907	3.1032	4.0456	3.858	3.1175	2.9684	3.7332	3.7076	3.4495	4.0416	3.868	4.145	3.9629	4.7512	4.4129	4.2561	4.056	3.9723	3.7895	3.6742	2.159	2.0816	1.9628	1.9468	1.3584	2.1634	2.0416	1.6838	1.3811	2.0719	1.9291	1.8847	1.8715	1.4229	1.7091	0.96	1.4368	1.3838	1.1849	1.136	0.9512	0.7576	0.6631	0.5822
