No.	NAME	X1A	X2A	X3A	X5A	X2v	X4v	X0Av	X1Av	X3Av	X5Av	X3sol	RDCHI
215	50488666	0.4396	0.2873	0.1836	0.0778	6.1795	2.9813	0.5342	0.2872	0.0813	0.0235	9.733	4.047
216	50488667	0.4445	0.282	0.1746	0.0714	7.6457	3.8052	0.5445	0.2744	0.074	0.0201	12.9178	4.4088
217	50488668	0.4449	0.2751	0.1763	0.0702	5.3679	2.7582	0.5692	0.2845	0.0782	0.022	8.9937	3.4316
218	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
219	8963	0.4377	0.2752	0.1732	0.0719	10.8939	6.3561	0.5978	0.3493	0.1037	0.0326	13.8572	5.0108
220	50151982	0.4352	0.2785	0.1797	0.0739	8.6689	4.6842	0.5609	0.3085	0.0935	0.0291	12.5774	4.6451
221	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
222	50513220	0.4224	0.2656	0.1671	0.0652	12.3526	7.5556	0.5629	0.3095	0.0935	0.0281	17.5488	5.239
223	50513220	0.4224	0.2656	0.1671	0.0652	12.3526	7.5556	0.5629	0.3095	0.0935	0.0281	17.5488	5.239
224	14777	0.4151	0.2577	0.1599	0.0603	7.7933	4.8364	0.5464	0.2843	0.079	0.0226	12.4683	3.8827
225	10469	0.4405	0.2778	0.1751	0.0726	11.601	6.7096	0.6034	0.3561	0.1073	0.0338	14.3572	5.2435
226	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
227	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
228	8979	0.441	0.2854	0.1836	0.0763	9.8336	5.4962	0.59	0.3404	0.1108	0.036	12.301	4.7648
229	8964	0.4391	0.2765	0.1742	0.0722	11.2475	6.5329	0.6007	0.3528	0.1055	0.0332	14.1072	5.1276
230	50510842	0.4307	0.2689	0.1718	0.0697	9.7282	5.8475	0.579	0.3251	0.098	0.0301	13.4008	4.6954
231	50508996	0.4324	0.2704	0.1728	0.0705	10.0818	6.0091	0.5827	0.3295	0.0999	0.0316	13.6508	4.7554
232	50508996	0.4324	0.2704	0.1728	0.0705	10.0818	6.0091	0.5827	0.3295	0.0999	0.0316	13.6508	4.7554
233	50521009	0.4631	0.2954	0.1956	0.0853	10.4666	4.9871	0.597	0.3286	0.0993	0.0315	14.8638	5.3672
234	50521010	0.4638	0.3038	0.2014	0.0889	10.5213	4.8369	0.5957	0.3422	0.1084	0.0354	13.6927	5.3957
235	50521005	0.4646	0.2973	0.197	0.086	11.1738	5.3026	0.6018	0.3357	0.1031	0.0332	15.3638	5.593
236	50520998	0.4603	0.3038	0.1989	0.0846	12.6718	5.469	0.62	0.3423	0.1074	0.0338	15.9117	5.786
237	50521006	0.4668	0.3071	0.2041	0.0904	11.9355	5.544	0.6054	0.3554	0.1162	0.0388	14.6927	5.8411
238	50521011	0.4645	0.3048	0.1989	0.0881	12.326	5.6623	0.6061	0.3393	0.1073	0.0353	15.5163	5.931
239	50521007	0.4674	0.3007	0.1996	0.0874	12.588	6.0097	0.6102	0.3484	0.1103	0.0363	16.3638	6.0348
240	50521001	0.4637	0.3119	0.2036	0.0905	11.6735	5.2037	0.6008	0.3458	0.1132	0.0375	13.8452	5.728
241	11682	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
242	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
243	50520997	0.4582	0.3071	0.1991	0.0881	9.5522	4.1811	0.584	0.3226	0.1	0.0313	12.3452	5.0535
244	50521004	0.4615	0.3015	0.1962	0.0866	10.9118	4.9552	0.597	0.3253	0.0996	0.032	14.5163	5.4883
245	50521001	0.4637	0.3119	0.2036	0.0905	11.6735	5.2037	0.6008	0.3458	0.1132	0.0375	13.8452	5.728
246	11682	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
247	50520995	0.4597	0.2997	0.1947	0.0859	10.2047	4.6397	0.5917	0.3173	0.0955	0.0299	14.0163	5.2624
248	50521002	0.462	0.3019	0.1999	0.0882	9.8141	4.5214	0.5901	0.3347	0.1041	0.0334	13.1927	5.168
249	50520995	0.4597	0.2997	0.1947	0.0859	10.2047	4.6397	0.5917	0.3173	0.0955	0.0299	14.0163	5.2624
250	50520996	0.4474	0.2915	0.1895	0.0826	11.2772	5.5972	0.5703	0.3221	0.098	0.0315	15.5349	5.6005
251	50521011	0.4645	0.3048	0.1989	0.0881	12.326	5.6623	0.6061	0.3393	0.1073	0.0353	15.5163	5.931
252	50521003	0.4602	0.3088	0.2007	0.0889	10.2593	4.4966	0.5901	0.3311	0.1047	0.0337	12.8452	5.2814
253	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
254	50521006	0.4668	0.3071	0.2041	0.0904	11.9355	5.544	0.6054	0.3554	0.1162	0.0388	14.6927	5.8411
255	50521004	0.4615	0.3015	0.1962	0.0866	10.9118	4.9552	0.597	0.3253	0.0996	0.032	14.5163	5.4883
256	50521000	0.461	0.3017	0.1931	0.0844	12.5963	5.7971	0.62	0.3425	0.1049	0.0338	15.8304	5.6751
257	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
258	50060582	0.4828	0.3841	0.2402	0.1194	8.4497	2.3713	0.7817	0.4828	0.2402	0.1194	3.6036	3.0783
259	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
260	50430725	0.4536	0.2886	0.1861	0.0778	10.0531	5.3857	0.6128	0.3498	0.1112	0.0354	12.4665	4.8331
261	50430726	0.4535	0.2949	0.1895	0.0769	11.43	5.6231	0.629	0.3602	0.1164	0.0354	13.5256	5.2086
262	50430727	0.4512	0.2927	0.1877	0.0761	10.7229	5.2696	0.6248	0.3533	0.1125	0.0338	13.0256	4.9773
263	50430728	0.4499	0.2916	0.1868	0.0757	10.3693	5.0928	0.6225	0.3495	0.1104	0.033	12.7756	4.8602
264	50430729	0.4472	0.2891	0.1848	0.0748	9.6622	4.7611	0.6175	0.3414	0.1061	0.0318	12.2756	4.6227
265	50430730	0.457	0.2963	0.1918	0.0793	11.5563	5.7842	0.6222	0.364	0.1194	0.0371	13.4278	5.3941
266	50430731	0.456	0.2952	0.191	0.0789	11.2028	5.6074	0.6201	0.3608	0.1175	0.0363	13.1778	5.28
267	50430732	0.4549	0.2941	0.1901	0.0785	10.8492	5.4306	0.6178	0.3574	0.1156	0.0355	12.9278	5.1652
268	50430733	0.4526	0.2918	0.1883	0.0776	10.1421	5.077	0.6128	0.3501	0.1115	0.0339	12.4278	4.9331
269	50430734	0.4514	0.2905	0.1874	0.0772	9.7885	4.9003	0.6101	0.3461	0.1094	0.033	12.1778	4.8156
270	50430735	0.4501	0.2893	0.1864	0.0767	9.435	4.7235	0.6073	0.342	0.1072	0.0323	11.9278	4.697
271	50430736	0.4487	0.2879	0.1854	0.0763	9.0814	4.5686	0.6042	0.3376	0.1049	0.0317	11.6778	4.5771
272	50430737	0.4472	0.2865	0.1843	0.0758	8.7279	4.4379	0.601	0.3329	0.1031	0.031	11.4278	4.4556
273	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
274	10620	0.4695	0.3123	0.2121	0.0816	4.5942	1.4439	0.6558	0.3415	0.1109	0.0266	5.939	2.879
275	50430760	0.4417	0.3038	0.1885	0.0771	8.6754	3.619	0.5468	0.297	0.088	0.0298	9.244	4.1227
276	50430761	0.4484	0.3065	0.1937	0.0789	7.9605	3.3895	0.5678	0.3122	0.0988	0.0307	8.994	3.9333
277	50430762	0.4468	0.3145	0.1875	0.0803	7.514	3.3121	0.5743	0.3152	0.104	0.031	8.725	3.7932
278	50430763	0.4468	0.3145	0.1875	0.0803	10.0301	3.4758	0.6553	0.3543	0.1109	0.0331	9.7057	3.7932
279	50430782	0.456	0.3041	0.1883	0.0796	7.9406	3.4579	0.6583	0.3744	0.1145	0.0347	9.3476	3.6789
280	50430764	0.456	0.3041	0.1883	0.0796	7.5255	3.3732	0.6264	0.3527	0.1108	0.0335	9.1708	3.6789
281	50430765	0.4524	0.3097	0.1883	0.0803	8.315	3.4071	0.6305	0.3494	0.1102	0.0331	9.1804	3.7492
282	50430766	0.4576	0.3054	0.1896	0.079	7.8122	3.474	0.6244	0.3545	0.1141	0.0335	9.244	3.7937
283	50430767	0.4507	0.3089	0.1844	0.0767	7.7767	3.3712	0.6275	0.3453	0.1081	0.0328	8.8173	3.6336
284	50430768	0.456	0.3041	0.1883	0.0796	7.4586	3.3595	0.6213	0.3492	0.1102	0.0333	8.994	3.6789
285	50430769	0.4543	0.3027	0.1865	0.0771	7.0431	3.2959	0.6178	0.3434	0.109	0.0331	8.725	3.5673
286	50430770	0.4525	0.3005	0.1888	0.0774	6.8143	3.182	0.6141	0.3336	0.1094	0.0332	8.6405	3.4617
287	50430771	0.4453	0.3028	0.19	0.0783	8.295	3.6676	0.542	0.3007	0.0888	0.031	9.1516	4.162
288	50430772	0.4525	0.3053	0.1957	0.0802	7.5801	3.4382	0.5624	0.3163	0.1	0.032	8.9016	3.9762
289	50430773	0.4512	0.3134	0.1895	0.0816	7.1336	3.3608	0.5685	0.3196	0.1054	0.0323	8.6326	3.8381
290	50430774	0.4512	0.3134	0.1895	0.0816	9.6496	3.5244	0.6494	0.3587	0.1125	0.0345	9.6133	3.8381
291	50430775	0.4607	0.3026	0.1905	0.081	7.1451	3.4218	0.6201	0.3574	0.1124	0.0349	9.0784	3.7262
292	50430776	0.457	0.3084	0.1904	0.0816	7.9346	3.4557	0.6244	0.3539	0.1118	0.0345	9.0879	3.7953
293	50430777	0.4621	0.3039	0.1918	0.0804	7.4317	3.5226	0.6184	0.3591	0.1159	0.0349	9.1516	3.84
294	50430778	0.4554	0.3075	0.1865	0.0781	7.3963	3.4198	0.6213	0.35	0.1097	0.0343	8.7249	3.6807
295	50430779	0.4607	0.3026	0.1905	0.081	7.0782	3.4082	0.615	0.3539	0.1118	0.0347	8.9016	3.7262
296	50430780	0.4592	0.3011	0.1887	0.0786	6.6627	3.3445	0.6113	0.3483	0.1107	0.0346	8.6326	3.6157
297	50430781	0.4576	0.2988	0.1911	0.079	6.4338	3.2307	0.6073	0.3387	0.1112	0.0348	8.548	3.5113
298	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
299	50431817	0.4426	0.2663	0.1718	0.0641	8.0952	5.2689	0.5805	0.3098	0.0991	0.0306	12.5054	3.9318
300	50431818	0.4396	0.2685	0.1708	0.0643	8.2327	5.2314	0.5865	0.316	0.1015	0.0314	12.0972	3.8446
301	50431819	0.4364	0.2707	0.1698	0.0644	9.0041	5.3769	0.6321	0.3402	0.1098	0.034	12.555	3.7528
302	50431820	0.4364	0.2707	0.1698	0.0644	8.0884	5.1126	0.5754	0.3147	0.1016	0.0316	11.5669	3.7528
303	50431821	0.4364	0.2707	0.1698	0.0644	8.5249	5.2386	0.6024	0.3269	0.1055	0.0327	12.2663	3.7528
304	50431822	0.4396	0.2685	0.1708	0.0643	8.3101	5.2537	0.5911	0.3181	0.1022	0.0317	12.3859	3.8413
305	50431823	0.4364	0.2707	0.1698	0.0644	8.4476	5.2163	0.5976	0.3247	0.1048	0.0325	11.9776	3.7528
306	50431824	0.4375	0.2725	0.17	0.064	8.9218	5.4047	0.5852	0.3221	0.1027	0.0313	11.977	3.9039
307	50431825	0.4375	0.2725	0.17	0.064	9.3583	5.5307	0.6104	0.3336	0.1064	0.0324	12.6764	3.9039
308	50431826	0.4364	0.2707	0.1698	0.0644	8.9268	5.3546	0.6273	0.3381	0.1091	0.0338	12.2663	3.7528
309	50431827	0.4364	0.2707	0.1698	0.0644	8.0111	5.0903	0.5706	0.3125	0.1009	0.0314	11.2782	3.7528
310	50431828	0.4364	0.2707	0.1698	0.0644	8.4476	5.2163	0.5976	0.3247	0.1048	0.0325	11.9776	3.7528
311	50431829	0.4396	0.2685	0.1708	0.0643	8.2327	5.2314	0.5865	0.316	0.1015	0.0315	12.0972	3.8413
312	50431830	0.4364	0.2707	0.1698	0.0644	8.3703	5.194	0.5928	0.3225	0.1041	0.0323	11.6889	3.7528
313	50431831	0.4389	0.2708	0.169	0.0643	8.781	5.395	0.595	0.3291	0.1047	0.0322	11.977	3.8362
314	50431832	0.4378	0.2688	0.1686	0.0647	8.4268	5.2412	0.6163	0.3357	0.1082	0.0338	11.8556	3.6892
315	50431833	0.4378	0.2688	0.1686	0.0647	7.5111	4.9769	0.5576	0.3092	0.0997	0.0314	10.8676	3.6892
316	50431834	0.4378	0.2688	0.1686	0.0647	7.9476	5.1029	0.5856	0.3218	0.1037	0.0325	11.5669	3.6892
317	50431835	0.4411	0.2665	0.1697	0.0646	7.7327	5.118	0.5745	0.3129	0.1004	0.0315	11.6865	3.7787
318	50431836	0.4378	0.2688	0.1686	0.0647	7.8703	5.0805	0.5806	0.3196	0.103	0.0323	11.2782	3.6892
319	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
320	50440426	0.4318	0.2727	0.1685	0.0667	7.7275	4.2323	0.5262	0.2805	0.0782	0.0213	11.888	4.1461
321	50440427	0.4318	0.2729	0.1672	0.0661	8.0901	4.4521	0.5457	0.2892	0.0805	0.0219	12.2083	4.1337
322	50440428	0.4318	0.2729	0.1672	0.0661	8.1674	4.4898	0.5499	0.291	0.0811	0.022	12.4704	4.1337
323	50440429	0.4318	0.2729	0.1672	0.0661	7.731	4.2769	0.5262	0.2805	0.0779	0.0213	11.888	4.1337
324	50440430	0.4323	0.2707	0.1679	0.0664	8.0997	4.4585	0.5499	0.2912	0.0825	0.0223	12.8018	4.1186
325	50440431	0.4323	0.2707	0.1679	0.0664	7.6925	4.256	0.5262	0.2807	0.0776	0.0212	11.888	4.1186
326	50440432	0.4313	0.2722	0.1686	0.0665	8.677	4.7009	0.5652	0.2962	0.0844	0.0229	13.4256	4.2371
327	50440433	0.4313	0.2718	0.1702	0.0665	8.6605	4.5466	0.5652	0.2962	0.0861	0.0227	13.8526	4.2467
328	50440434	0.4318	0.2725	0.1694	0.0672	7.7241	4.1786	0.5262	0.2805	0.0786	0.0214	11.956	4.2036
329	50440435	0.4318	0.2727	0.1682	0.0666	8.1639	4.4361	0.5499	0.291	0.0815	0.0221	12.5385	4.1917
330	50440436	0.4318	0.2727	0.1682	0.0666	8.0866	4.3984	0.5457	0.2892	0.0809	0.0219	12.2763	4.1917
331	50440437	0.4318	0.2727	0.1682	0.0666	7.7275	4.2232	0.5262	0.2805	0.0783	0.0213	11.956	4.1917
332	50440438	0.4323	0.2704	0.1688	0.0669	8.0241	4.3689	0.5457	0.2893	0.082	0.0222	12.4898	4.177
333	50440439	0.4323	0.2704	0.1688	0.0669	8.0962	4.4048	0.5499	0.2912	0.0829	0.0224	12.8699	4.177
334	50440440	0.4323	0.2704	0.1688	0.0669	7.689	4.2023	0.5262	0.2807	0.0779	0.0213	11.956	4.177
335	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
336	50440442	0.4182	0.2581	0.1578	0.0598	8.5349	5.4392	0.5663	0.3142	0.0891	0.0238	12.8025	3.8658
337	50440443	0.4206	0.2599	0.159	0.0613	7.8208	4.7452	0.5407	0.2905	0.0787	0.0212	12.4019	3.9352
338	50440444	0.415	0.2566	0.1582	0.0608	8.6529	5.282	0.537	0.2854	0.0767	0.0209	14.0824	4.1995
339	50440445	0.428	0.2583	0.1597	0.0616	8.9989	5.4574	0.5651	0.2902	0.0774	0.0212	14.6943	4.2362
340	50440446	0.4257	0.2591	0.1607	0.0614	8.6546	5.2217	0.5592	0.2915	0.0786	0.0214	13.9813	4.161
341	50440447	0.423	0.2601	0.1612	0.0612	8.3134	4.9857	0.5526	0.293	0.0798	0.0215	13.2209	4.0749
342	50440448	0.4198	0.2618	0.1602	0.0613	8.4509	4.9483	0.5572	0.298	0.0813	0.022	12.8126	3.992
343	50440449	0.4217	0.264	0.1601	0.0613	8.3923	5.0073	0.5314	0.2847	0.0775	0.0212	13.4502	4.0941
344	50440450	0.4196	0.2621	0.159	0.0601	9.0497	5.4202	0.577	0.3048	0.0835	0.0224	13.7941	4.0105
345	50440451	0.4198	0.2618	0.1602	0.0613	8.5282	4.9706	0.5615	0.2999	0.0819	0.0222	13.1013	3.992
346	50440452	0.4198	0.262	0.1591	0.061	8.5317	5.0742	0.5615	0.2999	0.0814	0.022	12.9913	3.9766
347	50440453	0.4203	0.26	0.159	0.0606	8.4689	5.1211	0.5615	0.3	0.0822	0.0221	13.2384	3.9576
348	50440454	0.4198	0.262	0.1591	0.061	8.0952	4.8755	0.5372	0.2894	0.0785	0.0213	12.4019	3.9766
349	50440455	0.4206	0.2599	0.159	0.0613	7.9509	4.8348	0.545	0.2948	0.0799	0.0217	12.4019	3.9352
350	50440456	0.4277	0.2627	0.16	0.0618	7.802	4.6623	0.5745	0.3198	0.0866	0.024	11.1987	3.7615
351	50440457	0.4229	0.258	0.1585	0.0625	7.068	4.3736	0.5643	0.3078	0.0827	0.0229	10.7791	3.5998
352	50440458	0.4189	0.259	0.1596	0.0615	6.8289	4.12	0.5586	0.2999	0.0816	0.0221	10.5331	3.5495
353	10404	0.4224	0.26	0.1571	0.0601	6.4279	4.0773	0.5954	0.3153	0.0936	0.028	8.638	3.1166
354	50440663	0.4376	0.2793	0.1857	0.0771	5.12	2.3365	0.5388	0.2731	0.0733	0.0202	9.0987	3.8601
355	50440664	0.4353	0.2807	0.184	0.0791	4.6332	2.0922	0.5213	0.268	0.0703	0.0195	8.2797	3.701
356	50440665	0.4337	0.2824	0.1849	0.0777	5.2575	2.299	0.5445	0.2793	0.0756	0.0213	8.6904	3.7637
357	50440666	0.4343	0.2798	0.1822	0.0776	5.0913	2.3408	0.5446	0.2767	0.0739	0.0201	9.105	3.7316
358	50440667	0.4328	0.2817	0.1813	0.0753	5.4229	2.5061	0.5399	0.2753	0.0746	0.0202	9.105	3.7897
359	50440668	0.4343	0.2798	0.1822	0.0776	5.7257	2.6841	0.5864	0.298	0.0844	0.0231	9.4634	3.7316
360	50440669	0.4353	0.2807	0.184	0.0791	4.7575	2.1836	0.5273	0.274	0.0728	0.0206	8.2797	3.701
361	50440670	0.4337	0.2827	0.1831	0.0778	5.699	2.4966	0.5807	0.292	0.0775	0.0217	9.1312	3.7497
362	50440671	0.4328	0.2809	0.1854	0.0762	5.4276	2.4126	0.5399	0.2753	0.0742	0.0204	8.869	3.8015
363	50440672	0.4328	0.2817	0.1813	0.0753	5.8593	2.7473	0.5714	0.2893	0.0793	0.0218	9.6607	3.7897
364	50440673	0.4401	0.2764	0.1826	0.0765	5.4612	2.5721	0.5485	0.2725	0.072	0.0201	9.8591	3.9611
365	50440674	0.4423	0.2741	0.1792	0.0756	5.8055	2.8075	0.5569	0.272	0.0706	0.0199	10.5721	4.0491
366	50440675	0.4352	0.2837	0.1841	0.0763	5.1955	2.3286	0.5114	0.2625	0.0702	0.0197	9.3892	3.9175
367	50440676	0.4343	0.2798	0.1822	0.0776	5.2785	2.4463	0.5503	0.2821	0.0769	0.0212	9.105	3.7316
368	50440677	0.4352	0.284	0.1829	0.077	5.1989	2.3554	0.5114	0.2625	0.0698	0.0194	9.328	3.8864
369	50440678	0.4535	0.2822	0.1851	0.0814	4.9792	2.273	0.5637	0.2766	0.072	0.0207	8.8848	3.7521
370	50440679	0.4544	0.2808	0.1866	0.0794	5.466	2.5173	0.5761	0.2807	0.0747	0.0213	9.7037	3.9109
371	50440680	0.4514	0.2841	0.1842	0.0801	6.045	2.6773	0.6146	0.2986	0.0786	0.0227	9.7363	3.8023
372	50440681	0.45	0.2831	0.1825	0.0776	5.7688	2.6869	0.5771	0.2828	0.0759	0.0213	9.71	3.8442
373	50440682	0.452	0.2813	0.1834	0.0799	5.6245	2.6271	0.5877	0.2894	0.078	0.0223	9.71	3.7852
374	50440683	0.4517	0.2852	0.1839	0.0791	5.5449	2.5362	0.5504	0.2706	0.0713	0.0205	9.9331	3.9393
375	50440684	0.4568	0.2756	0.1803	0.0775	6.1515	2.9882	0.5876	0.2788	0.0719	0.0208	11.1771	4.1033
376	50440685	0.4517	0.2849	0.1851	0.0785	5.5414	2.5094	0.5504	0.2706	0.0717	0.0208	9.9942	3.9694
377	50440686	0.4517	0.2802	0.1837	0.0795	4.7148	2.1669	0.5615	0.2732	0.0697	0.02	8.6348	3.6647
378	50440687	0.4423	0.2744	0.1782	0.076	5.8859	2.8539	0.5583	0.2749	0.0709	0.0201	10.5124	4.0541
379	50440688	0.452	0.2813	0.1834	0.0799	6.0716	2.8649	0.6196	0.3042	0.0851	0.0241	10.0684	3.7852
380	50440689	0.452	0.2813	0.1834	0.0799	5.4372	2.5216	0.5827	0.2844	0.0752	0.0213	9.71	3.7852
381	50440690	0.45	0.2831	0.1825	0.0776	6.2053	2.9281	0.6051	0.2959	0.0803	0.0228	10.2657	3.8442
382	50440691	0.4514	0.2838	0.1859	0.08	5.6035	2.4798	0.5825	0.2868	0.0769	0.0224	9.2955	3.8158
383	50440692	0.4535	0.2822	0.1851	0.0814	5.1035	2.3644	0.5689	0.2822	0.0743	0.0218	8.8848	3.7521
384	50306342	0.4514	0.2978	0.1925	0.0814	7.8717	3.7121	0.602	0.3425	0.1091	0.0351	9.6241	3.944
385	50423740	0.4558	0.2962	0.1966	0.082	3.9843	1.9078	0.6242	0.3321	0.1078	0.0342	5.1124	2.771
386	50423741	0.4459	0.2949	0.1924	0.0833	5.1953	2.4644	0.5875	0.3191	0.0985	0.0303	6.9264	3.4069
387	50423742	0.4503	0.3026	0.196	0.0835	4.1991	1.8927	0.6492	0.3512	0.117	0.0378	4.9928	2.659
388	50423743	0.4576	0.2904	0.1879	0.075	4.8631	2.2732	0.6205	0.3357	0.0962	0.0295	6.9073	3.1152
389	50423744	0.4578	0.2903	0.1862	0.0773	4.6558	2.1642	0.6251	0.3518	0.1023	0.0321	6.104	2.9588
390	50423745	0.4588	0.2968	0.1894	0.0773	5.2535	2.445	0.6248	0.3422	0.1025	0.032	6.9593	3.2454
391	50423746	0.4596	0.2936	0.1854	0.0755	5.092	2.3769	0.6248	0.3477	0.0959	0.0299	7.0074	3.2275
392	50423747	0.4488	0.2906	0.1858	0.0779	6.0741	2.8122	0.5907	0.3239	0.0917	0.0273	8.6932	3.7095
393	50423748	0.4578	0.2903	0.1862	0.0773	4.469	2.0846	0.6129	0.3401	0.0983	0.0305	6.104	2.9588
394	50306345	0.442	0.2861	0.1854	0.0782	7.1989	3.7347	0.5598	0.3125	0.096	0.0309	10.195	4.0322
395	50306337	0.4488	0.2961	0.1846	0.0773	8.1644	3.4918	0.6	0.324	0.0941	0.0283	10.3357	3.983
396	50306346	0.4497	0.2963	0.1913	0.0795	6.785	2.8817	0.5741	0.3106	0.092	0.0263	9.3741	3.873
397	50306338	0.4525	0.2926	0.1933	0.0805	5.7368	2.6047	0.5512	0.2921	0.0855	0.0247	9.0835	3.8158
398	50306347	0.4479	0.2947	0.1888	0.0819	6.3266	2.8562	0.571	0.3029	0.0896	0.0277	9.0612	3.7373
399	50306351	0.4439	0.2877	0.1865	0.0798	8.2856	4.5651	0.5873	0.3424	0.1112	0.0377	10.445	4.1012
400	50306352	0.4504	0.2974	0.1857	0.079	9.2511	4.3222	0.6244	0.3526	0.1091	0.0355	10.5857	4.0519
401	9044	0.4329	0.2708	0.1702	0.07	9.8333	5.8561	0.5882	0.3377	0.098	0.0288	13.1072	4.7691
402	9045	0.4346	0.2723	0.1712	0.0704	10.1868	6.0329	0.5916	0.3418	0.0999	0.0295	13.3572	4.888
403	9046	0.4361	0.2738	0.1722	0.0708	10.5404	6.2096	0.5948	0.3456	0.1018	0.0302	13.6072	5.0059
404	9061	0.4418	0.2791	0.176	0.0729	11.9546	6.8864	0.606	0.3593	0.109	0.0343	14.6072	5.2313
405	9062	0.4437	0.276	0.1767	0.0722	10.3111	5.855	0.6	0.3374	0.1007	0.0316	13.7792	4.9486
406	9063	0.445	0.2774	0.1776	0.0725	10.6646	6.0318	0.6028	0.3413	0.1026	0.0322	14.0292	5.0652
407	9064	0.4405	0.2762	0.1752	0.0733	9.5081	5.3555	0.5805	0.3359	0.0985	0.0312	12.7923	4.7305
408	9065	0.4396	0.2804	0.1758	0.0726	10.15	5.394	0.583	0.3286	0.0945	0.0288	13.974	4.9137
409	9066	0.4411	0.2817	0.1767	0.0729	10.5036	5.5708	0.5863	0.3327	0.0964	0.0295	14.224	5.0305
410	9068	0.4388	0.2747	0.1742	0.0729	9.1384	5.1553	0.579	0.3334	0.0959	0.0304	12.5423	4.6112
411	9069	0.4405	0.2762	0.1752	0.0733	9.4919	5.3321	0.5828	0.3377	0.0981	0.0312	12.7923	4.7305
412	9070	0.4371	0.2731	0.1731	0.0725	8.1696	4.4345	0.5588	0.3112	0.0856	0.0255	12.2923	4.4906
413	9071	0.4388	0.2747	0.1742	0.0729	8.5232	4.6112	0.5633	0.3163	0.0879	0.0263	12.5423	4.6112
414	9072	0.4405	0.2762	0.1752	0.0733	8.8767	4.788	0.5675	0.3212	0.0901	0.0271	12.7923	4.7305
415	8961	0.433	0.2713	0.1733	0.0717	4.175	2.4097	0.5775	0.3247	0.0945	0.0299	5.8919	2.7438
416	8960	0.4411	0.2779	0.1814	0.0745	8.0705	4.712	0.6006	0.33	0.1084	0.0368	10.5196	4.0663
417	9347	0.4317	0.2711	0.17	0.0688	4.311	2.4746	0.5612	0.3123	0.0885	0.0272	6.2916	2.7801
418	9348	0.4297	0.2744	0.1701	0.0684	4.8918	2.6693	0.5904	0.321	0.0914	0.0278	6.8962	2.8389
419	9350	0.4351	0.2707	0.172	0.0667	4.677	2.6344	0.5728	0.3072	0.0872	0.0257	7.0509	2.9429
420	9351	0.4262	0.2835	0.1687	0.0652	5.0236	2.704	0.5268	0.2886	0.0821	0.0244	6.6272	3.0379
421	9352	0.4297	0.2744	0.1699	0.0668	4.4553	2.5008	0.5459	0.3011	0.0854	0.0254	6.2916	2.8416
422	9353	0.4277	0.2678	0.1681	0.0684	3.9575	2.2852	0.5515	0.3013	0.0844	0.0238	6.05	2.6945
423	9354	0.4373	0.269	0.1673	0.07	4.5223	2.7036	0.5825	0.3202	0.0893	0.0278	6.5249	2.8522
424	9355	0.4433	0.2757	0.1694	0.0686	5.1991	2.8747	0.5956	0.3402	0.0923	0.028	6.9445	3.0596
425	9356	0.4419	0.2868	0.1715	0.0686	6.0024	3.0292	0.6078	0.3325	0.0952	0.0279	7.3724	3.2479
426	9357	0.438	0.2781	0.1751	0.0722	6.4347	3.6012	0.571	0.3223	0.094	0.0288	8.9281	3.6684
427	9358	0.4423	0.2819	0.1779	0.0735	6.7142	3.617	0.57	0.3221	0.0919	0.0284	9.4281	3.9209
428	9359	0.4392	0.2775	0.1748	0.0736	8.7153	5.0407	0.5742	0.3262	0.0972	0.0309	11.8891	4.3637
429	9360	0.4368	0.28	0.1765	0.0726	8.997	5.0602	0.5581	0.3143	0.0937	0.0293	11.8891	4.4732
430	9361	0.4368	0.2805	0.1742	0.0721	9.004	5.1167	0.5581	0.3143	0.0932	0.0292	11.8891	4.4448
