No.	NAME	MWC07	SRW05	MPC09	piPC03	piPC07	piPC10	piID	PCD
5684	50231565	9.5419	0	5.0562	5.0123	6.6278	7.4337	11.4048	3.2636
5685	50449388	9.8387	0	5.3279	5.3327	6.7709	7.6541	13.658	4.4562
5686	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
5687	50231586	9.5241	0	5.0239	5.0023	6.5871	7.4414	11.3782	3.3001
5688	50231587	9.0652	0	4.4773	4.5747	6.3022	7.1766	9.2174	2.588
5689	50231585	9.4121	0	5.0039	4.9182	6.5474	7.4438	11.0574	3.2406
5690	50231567	9.5141	0	5.0689	4.9921	6.6264	7.4555	11.3645	3.3283
5691	50231554	9.4811	0	4.9972	4.975	6.5715	7.4424	11.3368	3.3689
5692	50231558	9.4176	0	4.9698	4.9254	6.5376	7.4211	11.0934	3.1935
5693	50231984	9.4121	2.3979	4.9972	4.7958	6.3494	7.0016	10.4913	2.7568
5694	50231966	9.4024	3.0445	4.9558	4.7185	6.0854	6.3801	9.8279	2.1533
5695	50231989	9.3778	2.3979	4.8978	4.7707	6.307	6.9094	10.4453	2.8334
5696	50231986	9.4493	2.3979	4.9273	4.7791	6.1006	6.3409	9.8946	2.0879
5697	50231971	9.4121	2.3979	4.9972	4.7274	6.0922	6.3998	9.8521	2.1175
5698	8960	9.3832	2.3979	4.9273	4.7185	6.0547	6.2448	9.8521	2.1175
5699	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
5700	50231968	9.3877	2.3979	4.9488	4.7185	6.0629	6.289	9.8521	2.1175
5701	50231977	9.3778	2.3979	4.8978	4.7005	6.0571	6.3089	9.8033	2.1914
5702	50231973	9.3877	2.3979	4.9488	4.7875	6.3079	6.8614	10.4913	2.7568
5703	50231972	9.3802	3.0445	4.92	4.7095	6.0629	6.2948	9.8279	2.1533
5704	50280646	9.3832	2.3979	4.9273	4.7875	6.2941	6.8132	10.4913	2.7568
5705	50231982	9.4692	2.3979	5.0239	4.7875	6.1657	6.3851	9.8806	2.1095
5706	50231976	9.4563	2.3979	4.9273	4.7791	6.1402	6.2165	9.8946	2.0879
5707	50231974	9.3802	3.0445	4.92	4.7791	6.3079	6.8785	10.4685	2.7939
5708	50227349	9.18	2.3979	4.5643	4.6492	6.4905	7.2381	9.3536	2.4309
5709	10404	9.5434	2.3979	5.3033	4.5406	6.3481	6.9987	9.1845	1.5967
