No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_8	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_4	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_MR_8	P_VSA_m_2	P_VSA_m_4	P_VSA_m_5	P_VSA_e_2	P_VSA_e_3	P_VSA_e_5	P_VSA_p_2	P_VSA_p_3	P_VSA_p_4	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_1	P_VSA_s_3	P_VSA_s_4	P_VSA_s_5	P_VSA_s_6	P_VSA_ppp_L	P_VSA_ppp_D	P_VSA_ppp_A	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
6710	50497451	28.5335	30.3281	66.3337	30.2784	54.2343	0	0	376.6753	141.3135	0	0	51.1028	101.9842	9.4762	0	162.5633	0	0	156.3147	6.2486	47.1447	53.3933	156.3147	0	0	156.3147	517.9888	6.2486	0	61.4475	101.1158	0	47.1447	111.9336	0	53.3933	79.6578	122.598	0	105.4507	53.6784	25.1241	28.2692	0	0	0	39.1374	68.1019	347.5704	152.1363	4.5924	15.6203	0	0	0
6711	50497452	21.7661	21.0476	66.3337	30.2784	64.5966	0	0	294.2775	105.229	0	0	24.1719	112.2297	9.4762	0	145.8778	0	0	142.7535	3.1243	58.1446	61.2689	142.7535	0	0	142.7535	399.5065	3.1243	0	54.6537	91.2242	0	58.1446	89.2142	0	61.2689	82.1445	125.0847	0	107.9374	46.911	32.9997	28.2692	0	0	0	21.487	63.0329	175.8068	198.3326	9.8358	15.6203	0	0	0
6712	8961	0	10.1381	70.8022	16.7855	13.4162	0	0	141.2532	0	0	0	15.039	79.3175	16.7855	0	111.142	0	0	61.4593	49.6827	0	49.6827	61.4593	0	0	61.4593	141.2532	49.6827	0	23.5543	37.905	0	49.6827	53.8017	32.8972	16.7855	68.1067	63.3896	0	78.2448	32.8972	32.8972	16.7855	0	0	0	28.4287	22.7999	102.2553	49.2285	0	0	0	0	0
6713	50497453	27.6758	21.0476	66.3337	30.2784	54.2343	0	0	329.5909	94.2291	0	0	24.1719	118.777	9.4762	0	152.4252	0	0	146.1765	6.2486	47.1447	53.3933	146.1765	0	0	146.1765	423.82	6.2486	0	52.167	100.2582	0	47.1447	89.2142	0	53.3933	79.6578	122.598	0	105.4507	52.8207	25.1241	28.2692	0	0	0	21.487	63.0329	265.9829	152.1363	4.5924	15.6203	0	0	0
6714	50497456	28.1046	23.1533	66.3337	30.2784	54.2343	0	0	317.8198	129.5424	0	0	35.1028	110.3806	9.4762	0	154.9597	0	0	148.7111	6.2486	47.1447	53.3933	148.7111	0	0	148.7111	447.3622	6.2486	0	54.2727	100.687	0	47.1447	98.0394	0	53.3933	79.6578	122.598	0	105.4507	53.2496	25.1241	28.2692	0	0	0	21.487	71.8581	283.2345	152.1363	4.5924	15.6203	0	0	0
6715	50497454	28.5335	25.259	66.3337	30.2784	54.2343	0	0	306.0487	164.8557	0	0	46.0338	101.9842	9.4762	0	157.4942	0	0	151.2456	6.2486	47.1447	53.3933	151.2456	0	0	151.2456	470.9044	6.2486	0	56.3784	101.1158	0	47.1447	106.8646	0	53.3933	79.6578	122.598	0	105.4507	53.6784	25.1241	28.2692	0	0	0	21.487	80.6833	300.486	152.1363	4.5924	15.6203	0	0	0
6716	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
6717	50497455	27.6758	21.9053	84.3445	30.2784	51.11	0	0	341.362	94.2291	0	0	39.916	118.777	9.4762	0	168.1693	0	0	147.0342	21.1351	47.1447	68.2798	147.0342	0	0	147.0342	435.5911	21.1351	0	53.0247	97.1339	18.0108	47.1447	94.2832	18.0108	50.269	79.6578	122.598	0	103.1841	52.8207	43.1348	25.1449	0	0	0	26.5561	58.8215	277.754	152.1363	4.5924	15.6203	0	0	0
6718	50497457	27.6758	23.5822	66.3337	30.2784	54.2343	0	0	329.5909	117.7713	0	0	26.7065	118.777	9.4762	0	154.9597	0	0	148.7111	6.2486	47.1447	53.3933	148.7111	0	0	148.7111	447.3622	6.2486	0	54.7015	100.2582	0	47.1447	91.7487	0	53.3933	79.6578	122.598	0	105.4507	52.8207	28.2484	25.1449	0	0	0	21.487	65.5674	289.5251	156.7287	0	15.6203	0	0	0
6719	50499515	0	7.1748	66.3337	51.398	54.3473	0	39.1486	129.4821	23.5422	0	0	43.135	101.3225	73.9449	0	179.2538	39.1486	0	113.3982	65.8556	0	65.8556	152.5468	0	0	113.3982	192.173	65.8556	0	30.4627	66.3337	34.6125	86.9935	122.6811	18.0108	47.8449	106.4072	101.6901	39.1486	131.5927	70.208	18.0108	0	16.7855	31.0594	0	58.1011	52.4503	87.9338	107.0859	0	0	0	0	0
6720	50499516	0	44.2834	113.715	16.7855	29.5978	0	39.1486	235.422	23.5422	0	0	49.1842	138.4119	55.9342	0	204.3817	39.1486	0	151.5746	52.807	0	52.807	190.7233	0	0	151.5746	298.1129	52.807	0	37.8597	116.8393	0	88.8314	173.2479	32.8972	19.9098	156.974	152.2569	39.1486	167.2731	72.0458	36.0215	0	16.7855	0	0	114.9586	49.3452	112.9306	172.4531	0	0	0	0	0
6721	50499517	0	4.6402	66.3337	51.398	54.3473	0	39.1486	105.9399	23.5422	0	0	40.6005	101.3225	73.9449	0	176.7193	39.1486	0	110.8636	65.8556	0	65.8556	150.0123	0	0	110.8636	168.6308	65.8556	0	27.9282	66.3337	34.6125	86.9935	120.1466	18.0108	47.8449	106.4072	101.6901	39.1486	129.0582	70.208	18.0108	0	16.7855	31.0594	0	58.1011	49.9158	64.3916	107.0859	0	0	0	0	0
6722	50499518	0	9.7093	66.3337	51.398	54.3473	0	39.1486	153.0243	23.5422	0	0	45.6695	101.3225	73.9449	0	181.7883	39.1486	0	115.9327	65.8556	0	65.8556	155.0814	0	0	115.9327	215.7152	65.8556	0	32.9972	66.3337	34.6125	86.9935	125.2157	18.0108	47.8449	106.4072	101.6901	39.1486	134.1272	70.208	18.0108	0	16.7855	31.0594	0	58.1011	54.9848	111.476	107.0859	0	0	0	0	0
6723	50499519	0	39.6431	66.3337	34.7963	23.2879	0	39.1486	129.4821	23.5422	0	0	44.544	84.7208	73.9449	0	164.0611	39.1486	0	96.3676	67.6935	0	67.6935	135.5162	0	0	96.3676	192.173	67.6935	0	30.0339	66.3337	18.0108	88.8314	120.1466	50.9079	16.7855	106.4072	101.6901	39.1486	129.0582	72.0458	50.9079	0	16.7855	0	0	77.0536	34.1488	90.0395	87.2986	0	0	0	0	0
6724	50499520	0	42.1777	66.3337	34.7963	23.2879	0	39.1486	153.0243	23.5422	0	0	47.0785	84.7208	73.9449	0	166.5956	39.1486	0	98.9021	67.6935	0	67.6935	138.0508	0	0	98.9021	215.7152	67.6935	0	32.5684	66.3337	18.0108	88.8314	122.6811	50.9079	16.7855	106.4072	101.6901	39.1486	131.5927	72.0458	50.9079	0	16.7855	0	0	77.0536	36.6834	113.5817	87.2986	0	0	0	0	0
6725	50499521	0	9.6614	66.3337	33.3873	67.8339	0	39.1486	129.4821	34.5421	0	0	45.6217	103.8092	55.9342	0	166.2164	39.1486	0	118.3715	47.8449	10.9999	58.8448	157.5202	0	0	118.3715	203.1729	47.8449	0	35.4361	66.3337	16.6017	97.9934	122.6811	0	58.8448	108.8939	104.1768	39.1486	129.5552	70.208	10.9999	0	16.7855	31.0594	0	58.1011	52.4503	59.5291	135.2205	5.2434	0	0	0	0
6726	50499523	0	9.6614	55.0303	16.7855	30.4033	13.1295	39.1486	117.711	34.5421	0	0	14.5623	70.8913	55.9342	31.2777	102.2391	70.4263	0	116.7313	16.7855	10.9999	27.7854	155.88	0	31.2777	85.4536	191.4018	16.7855	0	61.701	55.0303	0	66.9341	128.6352	0	27.7854	123.8554	87.8606	39.1486	144.5167	39.1486	10.9999	0	16.7855	0	31.2777	48.6249	50.6231	56.3436	105.0205	5.2434	0	0	0	0
6727	50499524	0	7.1748	66.3337	51.398	54.3473	0	39.1486	129.4821	23.5422	0	0	43.135	101.3225	73.9449	0	179.2538	39.1486	0	113.3982	65.8556	0	65.8556	152.5468	0	0	113.3982	192.173	65.8556	0	30.4627	66.3337	34.6125	86.9935	122.6811	18.0108	47.8449	106.4072	101.6901	39.1486	131.5927	70.208	18.0108	0	16.7855	31.0594	0	58.1011	52.4503	87.9338	107.0859	0	0	0	0	0
6728	50499525	0	44.7122	66.3337	34.7963	23.2879	0	39.1486	176.5665	23.5422	0	0	49.6131	84.7208	73.9449	0	169.1301	39.1486	0	101.4367	67.6935	0	67.6935	140.5853	0	0	101.4367	239.2574	67.6935	0	35.1029	66.3337	18.0108	88.8314	125.2157	50.9079	16.7855	106.4072	101.6901	39.1486	134.1272	72.0458	50.9079	0	16.7855	0	0	77.0536	39.2179	137.1239	87.2986	0	0	0	0	0
6729	50499526	0	42.1777	66.3337	34.7963	23.2879	0	39.1486	153.0243	23.5422	0	0	47.0785	84.7208	73.9449	0	166.5956	39.1486	0	98.9021	67.6935	0	67.6935	138.0508	0	0	98.9021	215.7152	67.6935	0	32.5684	66.3337	18.0108	88.8314	122.6811	50.9079	16.7855	106.4072	101.6901	39.1486	131.5927	72.0458	50.9079	0	16.7855	0	0	77.0536	36.6834	113.5817	87.2986	0	0	0	0	0
6730	50499527	0	16.4552	64.5066	16.7855	17.2843	13.1295	39.1486	176.5665	70.6266	0	0	24.4804	75.1241	55.9342	31.2777	116.3901	70.4263	0	127.7579	19.9098	0	19.9098	166.9066	0	31.2777	96.4802	286.3418	19.9098	0	63.2514	67.6309	0	55.9342	143.1805	0	19.9098	128.0882	92.0934	39.1486	140.493	39.1486	3.1243	0	16.7855	0	31.2777	48.6249	74.6711	170.869	88.657	0	0	0	0	0
6731	50499528	0	44.2834	113.715	16.7855	29.5978	0	39.1486	235.422	23.5422	0	0	49.1842	138.4119	55.9342	0	204.3817	39.1486	0	151.5746	52.807	0	52.807	190.7233	0	0	151.5746	298.1129	52.807	0	37.8597	116.8393	0	88.8314	173.2479	32.8972	19.9098	156.974	152.2569	39.1486	167.2731	72.0458	36.0215	0	16.7855	0	0	124.4349	39.869	112.9306	172.4531	0	0	0	0	0
6732	50499529	0	9.6614	59.1207	16.7855	39.9107	17.2199	39.1486	117.711	44.0494	0	0	14.5623	79.0721	55.9342	0	110.42	39.1486	0	93.6345	16.7855	20.5072	37.2928	132.7831	0	0	93.6345	200.9091	16.7855	0	34.5137	59.1207	0	76.4414	97.3575	0	37.2928	110.2659	96.0414	39.1486	130.9272	39.1486	20.5072	0	16.7855	0	0	39.1486	52.4503	56.3436	100.8737	19.7713	5.4488	0	0	0
6733	50500595	21.7661	0	129.0131	33.5711	107.2813	23.5422	156.5946	235.422	21.9998	0	0	42.5365	193.5243	190.1656	62.5554	269.6319	219.15	0	262.5947	69.5926	21.9998	91.5923	419.1892	0	62.5554	200.0393	414.0164	69.5926	0	111.8154	150.7792	36.0215	212.1654	345.6072	36.0215	55.5708	274.3996	211.8442	156.5946	274.3996	178.3607	58.0213	0	33.5711	0	62.5554	194.4996	82.1811	21.6693	282.2176	10.4869	1.0015	0	0	0
6734	50500596	65.2983	0	129.0131	33.5711	158.2522	23.5422	0	376.6753	65.9993	0	0	42.5365	244.0278	33.5711	62.5554	320.1354	62.5554	0	313.0982	69.5926	65.9993	135.5919	313.0982	0	62.5554	250.5428	442.6746	69.5926	0	118.7867	194.3115	36.0215	99.5704	189.0126	36.0215	99.5704	281.3709	218.8155	0	281.3709	65.2983	102.0208	0	33.5711	0	62.5554	18.9525	101.1336	21.6693	453.0006	31.4606	1.0015	0	0	0
6735	50500598	21.7661	0	166.9181	33.5711	93.2789	23.5422	0	282.5064	21.9998	0	0	42.5365	217.4269	33.5711	62.5554	293.5344	62.5554	0	286.4972	69.5926	21.9998	91.5923	286.4972	0	62.5554	223.9419	304.5062	69.5926	0	97.813	188.6842	36.0215	55.5708	226.9176	36.0215	55.5708	298.3022	235.7468	0	298.3022	21.7661	58.0213	0	33.5711	0	62.5554	113.715	44.2761	21.6693	315.2996	10.4869	1.0015	0	0	0
6736	50500599	39.4165	0	147.9656	33.5711	99.6501	23.5422	0	329.5909	21.9998	0	0	60.1869	204.8455	33.5711	62.5554	298.6035	62.5554	0	291.5663	69.5926	21.9998	91.5923	291.5663	0	62.5554	229.0109	351.5906	69.5926	0	104.1842	187.3821	36.0215	55.5708	231.9867	36.0215	55.5708	285.7208	223.1655	0	285.7208	39.4165	58.0213	0	33.5711	0	62.5554	101.1336	61.9265	92.2959	291.7573	10.4869	1.0015	0	0	0
6737	50500594	21.7661	0	129.0131	33.5711	107.2813	23.5422	156.5946	235.422	21.9998	0	0	42.5365	193.5243	190.1656	62.5554	269.6319	219.15	0	262.5947	69.5926	21.9998	91.5923	419.1892	0	62.5554	200.0393	414.0164	69.5926	0	111.8154	150.7792	36.0215	212.1654	345.6072	36.0215	55.5708	274.3996	211.8442	156.5946	274.3996	178.3607	58.0213	0	33.5711	0	62.5554	175.5471	101.1336	28.6705	275.2164	10.4869	1.0015	0	0	0
6738	50500600	21.7661	0	129.0131	33.5711	107.2813	23.5422	156.5946	235.422	21.9998	0	0	42.5365	193.5243	190.1656	62.5554	269.6319	219.15	0	262.5947	69.5926	21.9998	91.5923	419.1892	0	62.5554	200.0393	414.0164	69.5926	0	111.8154	150.7792	36.0215	212.1654	345.6072	36.0215	55.5708	274.3996	211.8442	156.5946	274.3996	178.3607	58.0213	0	33.5711	0	62.5554	175.5471	101.1336	28.6705	275.2164	10.4869	1.0015	0	0	0
6739	50500602	21.7661	101.8159	56.8575	0	44.3713	0.569	90.3841	141.2532	21.9998	0	0	101.8159	101.5641	0	90.3841	203.38	90.3841	0	191.9482	101.8159	21.9998	123.8157	191.9482	0	90.3841	101.5641	163.253	101.8159	0	22.9405	78.6236	36.0215	178.1782	63.2286	101.8159	21.9998	79.229	79.229	0	79.229	177.9445	123.8157	0	0	0	0	18.9525	134.6602	0	168.5328	10.4869	0.569	0	0	0
6740	50500601	33.1062	0	147.9656	33.5711	98.7924	23.5422	101.4938	258.9642	21.9998	101.4938	0	42.5365	203.9879	44.9112	62.5554	291.4355	62.5554	0	273.0582	80.9327	123.4936	204.4263	273.0582	0	62.5554	210.5029	382.4578	80.9327	0	103.3265	181.0718	36.0215	157.0647	207.9651	36.0215	168.4048	284.8632	222.3078	0	284.8632	123.2599	58.0213	0	33.5711	0	164.0492	56.8575	82.1811	21.6693	303.0975	16.0004	1.0015	0	0	0
6741	50500603	43.5322	0	147.9656	33.5711	125.7655	23.5422	0	329.5909	43.9996	0	0	42.5365	230.7273	33.5711	62.5554	306.8349	62.5554	0	299.7977	69.5926	43.9996	113.5921	299.7977	0	62.5554	237.2423	373.5904	69.5926	0	108.2999	191.4978	36.0215	77.5706	207.9651	36.0215	77.5706	289.8365	227.2812	0	289.8365	43.5322	80.0211	0	33.5711	0	62.5554	18.9525	120.0861	21.6693	384.1501	20.9737	1.0015	0	0	0
6742	50500604	21.7661	0	147.9656	33.5711	99.3891	23.5422	91.9082	258.9642	21.9998	0	0	42.5365	204.5846	33.5711	154.4636	280.6921	62.5554	91.9082	273.655	161.5007	21.9998	91.5923	365.5631	0	62.5554	303.0078	280.964	69.5926	0	103.9232	169.7317	127.9297	55.5708	299.8733	36.0215	55.5708	285.4599	222.9045	91.9082	285.4599	113.6743	58.0213	0	33.5711	0	62.5554	148.7657	82.1811	27.7795	291.7573	10.4869	1.0015	0	0	0
6743	10404	19.2794	9.2805	80.5883	0	41.9821	0	0	188.3376	69.0842	42.6833	0	12.4048	55.0899	18.9525	0	86.4472	0	0	83.3229	3.1243	64.6831	67.8074	83.3229	0	0	83.3229	300.1052	3.1243	0	26.1385	60.3087	0	64.6831	49.3452	42.6833	67.8074	35.8105	35.8105	0	78.1677	61.9628	67.8074	0	0	0	0	28.4287	23.5927	139.4136	116.823	0	10.4869	0	0	0
6744	50500597	21.7661	0	147.9656	33.5711	100.2801	23.5422	78.2973	258.9642	21.9998	0	0	42.5365	205.4756	111.8683	62.5554	281.5831	140.8527	0	274.546	69.5926	21.9998	91.5923	352.8432	0	62.5554	211.9906	359.2613	69.5926	0	104.8142	169.7317	36.0215	133.8681	286.2624	36.0215	55.5708	286.3509	223.7955	78.2973	286.3509	100.0634	58.0213	0	33.5711	0	62.5554	135.1548	82.1811	28.6705	291.7573	10.4869	1.0015	0	0	0
6745	50500687	30.5913	7.3357	104.2387	72.5329	60.7892	4.2883	0	247.1931	125.1414	0	0	32.9465	138.0492	18.9525	0	189.9482	0	0	170.0383	19.9098	89.828	109.7379	170.0383	0	0	170.0383	372.3345	19.9098	0	35.2083	137.9544	16.7855	89.828	124.581	59.4689	92.9524	128.364	150.9463	0	128.364	98.4196	84.593	25.1449	0	0	0	28.4287	72.0538	89.3095	247.5612	5.2434	5.2434	4.7046	0	0
6746	50500690	17.6504	2.1057	84.3445	0	25.117	4.2883	0	117.711	70.6266	0	0	54.5524	78.9535	0	0	133.5059	0	0	98.7096	34.7963	0	34.7963	98.7096	0	0	98.7096	188.3376	34.7963	0	14.7255	83.9841	34.7963	0	92.3156	34.7963	0	95.739	69.5193	0	95.739	17.6504	34.7963	0	0	0	0	47.3812	39.7885	117.4798	82.3977	0	0	0	0	0
6747	50500688	28.5335	5.23	113.715	72.5329	44.5459	4.2883	0	211.8798	149.4548	0	0	39.666	131.399	18.9525	0	190.0174	0	0	170.1076	19.9098	78.8282	98.738	170.1076	0	0	170.1076	361.3346	19.9098	0	27.8591	145.3727	16.7855	78.8282	142.8825	59.4689	81.9525	132.5968	155.1791	0	132.5968	96.3617	73.5931	25.1449	0	0	0	56.8575	71.4028	91.6428	222.7629	0	5.2434	4.7046	0	0
6748	50500691	19.7083	7.3357	104.2387	72.5329	48.0465	4.2883	39.1486	211.8798	114.1415	0	0	32.9465	125.4233	58.1011	0	177.3223	39.1486	0	157.4124	19.9098	78.8282	98.738	196.5611	0	0	157.4124	365.1699	19.9098	0	33.4654	127.0713	16.7855	117.9768	163.7296	59.4689	81.9525	126.6211	149.2035	39.1486	126.6211	126.6852	73.5931	25.1449	0	0	0	77.0536	72.0538	85.478	199.2207	0	5.2434	4.7046	0	0
6749	50500686	8.8252	4.2114	74.8682	0	28.6176	4.2883	39.1486	117.711	35.3133	0	0	47.8329	72.9779	39.1486	0	120.8108	39.1486	0	86.0145	34.7963	0	34.7963	125.1631	0	0	86.0145	192.173	34.7963	0	20.3318	65.6827	34.7963	39.1486	113.1628	34.7963	0	89.7634	63.5437	39.1486	89.7634	47.9738	34.7963	0	0	0	0	76.4026	33.72	97.4382	70.6266	0	0	0	0	0
6750	50500693	21.7661	15.3681	104.2387	72.5329	60.7892	4.2883	0	282.5064	136.9125	0	0	32.1537	138.0492	18.9525	0	189.1554	0	0	169.2455	19.9098	89.828	109.7379	169.2455	0	0	169.2455	419.4189	19.9098	0	43.2407	129.1292	16.7855	89.828	125.8939	59.4689	92.9524	128.364	150.9463	0	138.5021	89.5944	84.593	25.1449	0	0	0	33.4978	68.2977	122.5171	259.3323	5.2434	5.2434	4.7046	0	0
6751	50500685	19.7083	7.3357	113.715	72.5329	44.5459	4.2883	0	223.6509	114.1415	0	0	32.9465	131.399	18.9525	0	183.2979	0	0	163.3881	19.9098	78.8282	98.738	163.3881	0	0	163.3881	337.7924	19.9098	0	29.9648	136.5475	16.7855	78.8282	134.0573	59.4689	81.9525	132.5968	155.1791	0	132.5968	87.5365	73.5931	25.1449	0	0	0	56.8575	62.5776	81.9774	210.9918	0	5.2434	4.7046	0	0
6752	50500695	39.4165	5.23	104.2387	72.5329	60.7892	4.2883	0	235.422	160.4547	0	0	39.666	138.0492	18.9525	0	196.6677	0	0	176.7578	19.9098	89.828	109.7379	176.7578	0	0	176.7578	395.8767	19.9098	0	33.1026	146.7796	16.7855	89.828	133.4062	59.4689	92.9524	128.364	150.9463	0	128.364	107.2448	84.593	25.1449	0	0	0	28.4287	80.879	98.9749	259.3323	5.2434	5.2434	4.7046	0	0
6753	10404	19.2794	9.2805	80.5883	0	41.9821	0	0	188.3376	69.0842	42.6833	0	12.4048	55.0899	18.9525	0	86.4472	0	0	83.3229	3.1243	64.6831	67.8074	83.3229	0	0	83.3229	300.1052	3.1243	0	26.1385	60.3087	0	64.6831	49.3452	42.6833	67.8074	35.8105	35.8105	0	78.1677	61.9628	67.8074	0	0	0	0	28.4287	23.5927	139.4136	116.823	0	10.4869	0	0	0
6754	50500452	8.8252	23.0798	37.905	67.0004	76.9009	0	0	94.1688	119.374	0	0	63.577	58.8922	18.9525	0	141.4217	0	0	91.739	49.6827	72.2896	121.9723	91.739	0	0	91.739	213.5429	49.6827	0	45.0088	46.7302	18.0108	103.9616	64.5416	49.6827	72.2896	35.8105	159.8065	0	100.2089	90.787	40.0105	56.8169	25.1449	0	0	0	45.5086	95.0595	62.0411	13.6724	0	4.8146	4.7046	7.1913
6755	50500454	17.2216	18.0108	37.905	67.0004	76.9009	0	0	117.711	72.2896	0	0	58.5079	67.2886	18.9525	0	144.749	0	0	95.0663	49.6827	72.2896	121.9723	95.0663	0	0	95.0663	190.0006	49.6827	0	39.9397	55.1266	18.0108	103.9616	59.4725	49.6827	72.2896	35.8105	159.8065	0	95.1399	99.1834	40.0105	56.8169	25.1449	0	0	0	40.4395	91.6848	50.27	13.6724	0	4.8146	4.7046	7.1913
6756	50500455	17.6504	45.4618	37.905	67.0004	76.9009	0	0	353.1331	95.8318	0	0	94.7841	58.8922	18.9525	0	172.6289	0	0	122.9462	49.6827	72.2896	121.9723	122.9462	0	0	122.9462	448.9649	49.6827	0	67.3908	55.5554	18.0108	103.9616	93.643	49.6827	72.2896	35.8105	159.8065	0	95.1399	99.6122	40.0105	56.8169	25.1449	0	0	31.636	42.9741	344.3584	50.27	13.6724	0	4.8146	4.7046	7.1913
6757	11682	42.8395	5.23	37.905	25.1449	22.5532	6.7625	0	188.3376	106.7714	0	0	26.0047	78.2856	0	0	104.2904	0	0	98.0417	6.2486	36.1448	42.3934	98.0417	0	0	98.0417	295.1091	6.2486	0	17.2972	86.9932	0	36.1448	58.741	0	42.3934	46.334	46.334	0	46.334	67.9845	17.2485	0	25.1449	0	0	18.9525	56.5812	210.6108	58.8555	5.2434	0	0	0	6.7625
6758	10404	19.2794	9.2805	80.5883	0	41.9821	0	0	188.3376	69.0842	42.6833	0	12.4048	55.0899	18.9525	0	86.4472	0	0	83.3229	3.1243	64.6831	67.8074	83.3229	0	0	83.3229	300.1052	3.1243	0	26.1385	60.3087	0	64.6831	49.3452	42.6833	67.8074	35.8105	35.8105	0	78.1677	61.9628	67.8074	0	0	0	0	28.4287	23.5927	139.4136	116.823	0	10.4869	0	0	0
6759	50500456	8.8252	20.1165	75.81	67.0004	83.5871	0	39.1486	153.0243	72.2896	0	0	60.6136	103.4834	58.1011	0	183.0495	39.1486	0	133.3668	49.6827	72.2896	121.9723	172.5155	0	0	133.3668	264.4626	49.6827	0	48.7316	84.6352	18.0108	143.1102	139.7117	49.6827	72.2896	80.4017	204.3977	39.1486	139.731	129.9357	40.0105	56.8169	25.1449	0	0	58.1011	62.5776	53.5814	120.8966	13.6724	0	4.8146	4.7046	7.1913
6760	50500461	28.5335	18.0108	75.81	67.0004	96.3298	0	0	176.5665	118.6028	0	0	67.3331	116.1093	18.9525	0	202.3949	0	0	152.7122	49.6827	83.2895	132.9722	152.7122	0	0	152.7122	295.1694	49.6827	0	48.3687	104.3434	18.0108	114.9615	109.3883	49.6827	83.2895	82.1445	206.1405	0	141.4738	110.4953	51.0104	56.8169	25.1449	0	0	18.9525	71.4028	83.2884	155.3219	18.9159	0	4.8146	4.7046	7.1913
6761	50500462	8.8252	16.5205	37.905	78.0003	76.9009	0	0	176.5665	72.2896	10.9999	0	57.0177	58.8922	18.9525	0	134.8624	0	0	100.0661	34.7963	83.2895	118.0858	100.0661	0	0	100.0661	259.856	34.7963	0	53.3359	49.8545	0	114.9615	59.4725	31.672	86.4138	35.8105	159.8065	0	122.6602	90.787	36.124	56.8169	25.1449	0	0	0	40.4395	52.1865	153.6236	13.6724	0	4.8146	4.7046	7.1913
6762	50500463	8.8252	12.4048	37.905	67.0004	76.9009	0	0	129.4821	119.374	0	0	52.902	58.8922	18.9525	0	130.7467	0	0	95.9504	34.7963	72.2896	107.0859	95.9504	0	0	95.9504	248.8562	34.7963	0	49.2202	49.8545	0	103.9616	64.5416	31.672	75.4139	35.8105	159.8065	0	107.5446	90.787	25.1241	56.8169	25.1449	0	0	0	45.5086	146.3554	50.27	13.6724	0	4.8146	4.7046	7.1913
6763	50500460	17.6504	20.1165	37.905	67.0004	76.9009	0	0	105.9399	107.6029	0	0	69.4388	58.8922	18.9525	0	147.2836	0	0	97.6008	49.6827	72.2896	121.9723	97.6008	0	0	97.6008	213.5429	49.6827	0	42.0454	55.5554	18.0108	103.9616	68.2977	49.6827	72.2896	35.8105	159.8065	0	95.1399	99.6122	40.0105	56.8169	25.1449	0	0	0	49.2647	108.9363	50.27	13.6724	0	4.8146	4.7046	7.1913
6764	50500464	8.8252	30.6834	37.905	67.0004	76.9009	0	0	164.7954	119.374	0	0	71.1806	58.8922	18.9525	0	149.0253	0	0	99.3426	49.6827	72.2896	121.9723	99.3426	0	0	99.3426	284.1695	49.6827	0	52.6124	46.7302	18.0108	103.9616	72.1452	49.6827	72.2896	35.8105	159.8065	0	107.8125	90.787	40.0105	56.8169	25.1449	0	0	7.6036	45.5086	165.6861	62.0411	13.6724	0	4.8146	4.7046	7.1913
6765	50500453	19.7083	24.7088	75.81	67.0004	109.3875	0	0	211.8798	94.2894	0	0	65.206	118.1671	18.9525	0	202.3256	0	0	152.6429	49.6827	94.2894	143.9721	152.6429	0	0	152.6429	306.1692	49.6827	0	57.1247	95.5182	18.0108	125.9614	97.3775	49.6827	94.2894	84.2023	208.1984	0	143.5317	101.6701	62.0103	56.8169	25.1449	0	0	18.9525	59.392	47.9751	192.7409	18.2648	10.4869	4.8146	4.7046	7.1913
6766	8960	21.7661	16.4552	66.3337	30.2784	45.1677	0	0	294.2775	94.2291	0	0	19.5796	113.2769	0	0	132.8565	0	0	129.7321	3.1243	47.1447	50.269	129.7321	0	0	129.7321	388.5067	3.1243	0	41.6323	91.2242	0	47.1447	86.0286	0	50.269	86.3773	116.6557	0	106.4501	46.911	21.9998	28.2692	0	0	0	47.3812	39.6732	193.6289	174.7904	0	15.6203	0	0	0
6767	8961	0	10.1381	70.8022	16.7855	13.4162	0	0	141.2532	0	0	0	15.039	79.3175	16.7855	0	111.142	0	0	61.4593	49.6827	0	49.6827	61.4593	0	0	61.4593	141.2532	49.6827	0	23.5543	37.905	0	49.6827	53.8017	32.8972	16.7855	68.1067	63.3896	0	78.2448	32.8972	32.8972	16.7855	0	0	0	28.4287	22.7999	102.2553	49.2285	0	0	0	0	0
