No.	NAME	Eta_alpha_A	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_F	Eta_F_A	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_p	Eta_sh_y	Eta_sh_x	Eta_D_AlphaA	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_4	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiD	Eta_D_psiA	Eta_D_psiB	Eta_D_beta	Eta_D_beta_A
2043	50079118	0.4693	0.5928	0.64	1.3	0.7082	24.2617	0.9705	0.2746	0.6091	0.0244	0.1563	0.3324	0	0	0.0307	0.8387	0.5244	0.8387	0.0683	0	0.1544	0	0.5	0.02
2044	50079120	0.4693	0.5928	0.63	1.29	0.7171	23.7753	0.951	0.2651	0.6471	0.0259	0.142	0.3324	0	0	0.0307	0.8387	0.5244	0.8179	0.0683	0.0207	0.1544	0	0.75	0.03
2045	50079136	0.4716	0.5853	0.6389	1.25	0.7821	23.9449	0.8868	0.2423	0.5713	0.0212	0.0524	0.3063	0	0	0.0284	0.8284	0.5229	0.8095	0.0624	0.0189	0.1447	0	-0.75	-0.0278
2046	50079184	0.4705	0.595	0.6442	1.2788	0.7413	23.502	0.9039	0.2517	0.5713	0.022	0.0545	0.3188	0	0	0.0295	0.8333	0.5273	0.8136	0.0677	0.0198	0.1494	0	-0.25	-0.0096
2047	50079185	0.4681	0.6039	0.6354	1.3229	0.6799	23.4047	0.9752	0.2759	0.6471	0.027	0.1484	0.3472	0	0	0.0319	0.8444	0.5292	0.8227	0.0746	0.0218	0.1597	0	1.25	0.0521
2048	10620	0.4704	0.5383	0.625	1.0694	0.8249	13.9586	0.7755	0.2236	0.5484	0.0305	0.3346	0.3307	0	0	0.0296	0.8296	0.5072	0.8296	0.0311	0	0.147	0	-3.25	-0.1806
2049	8960	0.4786	0.5439	0.625	1.1429	0.9655	22.0515	0.7876	0.2172	0.5846	0.0209	0.0995	0.3284	0	0	0.0214	0.7964	0.5014	0.7964	0.0424	0	0.1131	0	-3	-0.1071
2050	50079198	0.4795	0.6052	0.6389	1.25	0.8096	25.6463	0.9499	0.2577	0.6984	0.0259	0.1968	0.3398	0	0	0.0205	0.8538	0.5373	0.8538	0.0678	0	0.1523	0	-0.75	-0.0278
2051	50079199	0.481	0.5972	0.6466	1.2155	0.8687	25.7843	0.8891	0.2371	0.6226	0.0215	0.111	0.3155	0	0	0.019	0.8432	0.5351	0.8432	0.0621	0	0.1436	0	-2.25	-0.0776
2052	50079200	0.4795	0.6181	0.6481	1.2593	0.806	24.507	0.9077	0.2456	0.6606	0.0245	0.1067	0.3398	0	0	0.0205	0.8538	0.5451	0.834	0.073	0.0198	0.1523	0	-1	-0.037
2053	50079201	0.4788	0.6164	0.6442	1.2788	0.7752	25.2911	0.9727	0.2674	0.6984	0.0269	0.2047	0.3535	0	0	0.0212	0.8597	0.5425	0.8597	0.0738	0	0.1571	0	-0.25	-0.0096
2054	50079202	0.4795	0.6052	0.6389	1.25	0.8091	25.6034	0.9483	0.2577	0.6984	0.0259	0.1968	0.3398	0	0	0.0205	0.8538	0.5373	0.8538	0.0678	0	0.1523	0	-0.75	-0.0278
2055	50079203	0.481	0.5972	0.6466	1.2155	0.8686	25.7396	0.8876	0.2371	0.6226	0.0215	0.111	0.3155	0	0	0.019	0.8432	0.5351	0.8432	0.0621	0	0.1436	0	-2.25	-0.0776
2056	50079204	0.4795	0.6181	0.6481	1.2593	0.8059	24.4621	0.906	0.2456	0.6606	0.0245	0.1067	0.3398	0	0	0.0205	0.8538	0.5451	0.834	0.073	0.0198	0.1523	0	-1	-0.037
2057	50079205	0.4788	0.6164	0.6442	1.2788	0.7743	25.2514	0.9712	0.2674	0.6984	0.0269	0.2047	0.3535	0	0	0.0212	0.8597	0.5425	0.8597	0.0738	0	0.1571	0	-0.25	-0.0096
2058	50079207	0.4677	0.5812	0.6406	1.2031	0.8707	31.8768	0.9962	0.2439	0.7666	0.024	0.1782	0.3207	0	0	0.0323	0.8448	0.5294	0.8448	0.0518	0	0.1604	0	-2.5	-0.0781
